57;Marcher  plus près de Toi;C;"Je suis faible, Tu es fort,
Jésus, garde-moi du mal;
Je serai satisfait, tous les jours
Comme je marche, garde moi près
   de Toi.

CHORUS
Marcher  toujours avec Toi
Jésus exauce ma prière;
Marcher  toujours près de Toi,
Laisse qu'il en soit ainsi cher 
   Seigneur.

Dans ce monde de peines et
   pièges,
En tombant qui me secourt?
Qui m'aide à porter mon fardeau?
Seulement Toi, cher Seigneur,
   seulement Toi.

Quand ma faible vie expire
Et mon temps ne sera plus;
Guide-moi en sécurité
Vers le rivage de Ton Royaume.";;
58;Le jour de la rédemption;Ab;"Les nations se disloquent, Israël
  se réveille,
Les signes que les prophètes 
  prédirent;
Les jours des gentils comptés,
   encombrés d'horreur;
Bientôt sera l'éternité.

CHORUS
Le jour de la rédemption est proche,
Les cœurs des hommes défaillent
  de peur;
Sois rempli de l'Esprit, ta lampe nette
  et claire,
Regarde! ta rédemption est  proche.

Le figuier bourgeonne, 
Jérusalem restaure
Sa nation longtemps dévastée;
Sa dernière pluie tombe,
 Elle appelle aujourd'hui :
""Reviens, ô toi, dispersée.""

Les cieux  ébranlés, 
Mais beaucoup se trompent
Sur ce que Dieu fait dans le ciel,
L'Eglise est la puissance
Qui secoue cette heure :
Le jour de la rédemption est  proche.

Les faux prophètes mentent ,
Ils nient la Vérité,
Que Jésus Christ est notre Dieu;
Que cette génération nie la révélation,
Nous suivons les pas des apôtres.";;
59;Confie-toi seulement en Lui;Ab;"Viens, âme accablée des péchés,
La grâce est au Seigneur, 
Il te donnera le repos,
En croyant Sa Parole.

CHORUS
Confie-toi seulement en Lui,
Confie-toi maintenant :
Il te sauvera, Il te sauvera,
Il te sauve maintenant.

Jésus versa Son sang précieux
Pour te bénir richement :
Plonge dans le flot cramoisi
Lequel rend blanc comme neige.

Jésus, Vérité et Chemin
Qui t'amène au repos;
Ainsi, crois en Lui sans tarder,
Tu seras bien béni.

Viens te joindre à cette sainte foule,
Avance vers la gloire
Pour vivre au pays céleste
Où joies immortelles coulent.";;
60;Un jour !;C;"Un jour, quand le Ciel fut plein de Ses louanges,
Un jour, quand le péché était tout noir,
Alors vint Jésus pour naître d'une   vierge,
Vécut parmi les hommes, Lui, mon exemple!

CHORUS
Vivant, Il m'aima, mourant, me sauva;
Enseveli, emporta mes péchés;
Ressuscitant, Il justifia pour toujours;
Un jour, Il reviendra, quel glorieux jour!

Un jour, on Le conduisit au mont  
   Calvaire,
On Le cloua pour mourir sur le bois;
Accablé des peines, méprisées, rejeté,
Il prit nos péchés, Lui, mon Rédempteur!

Un jour, on L'abandonna seul au Jardin,
Après souffrances, Il fut enseveli;
Les anges descendirent pour veiller à Sa tombe;
Mon Sauveur, Espoir du désespéré!

Un jour, la tombe ne Le garda 
   longtemps,
Un jour, la pierre roula loin de la porte;
Alors Il ressuscita, vainquit la mort;
Maintenant Il est monté, mon Seigneur!

Un jour, les cieux brilleront de Sa gloire;
La trompette annoncera Sa venue;
Jour merveilleux  ramenant  mes bien-aimés;
Glorieux Sauveur, ce Jésus est à moi!";;
61;Descends, doux chariot;F;"Je regardais, je vis, au delà 
   du Jourdain, 
Venant m'emmener à la maison;
Une cohorte d'anges venant après
   moi,
Venant m'emmener à la maison.

CHORUS
Descends, doux chariot,
Venant m'emmener à la maison;
Descends, doux chariot,
Venant m'emmener à la maison.

Si tu entres là-bas, avant mon arrivée,
Venant m'emmener à la maison;
Dis à tous mes amis que je viendrai
   aussi,
Venant m'emmener à la maison.

Si tu entres là-bas, avant mon arrivée,
Venant m'emmener à la maison;
Dis à frère Branham que je viendrai
   aussi,
Venant m'emmener à la maison.";shekinah tabernacle;
62;Quand sonneront les cloches;F;"'Y a un pays sur l'autre rive,
Appelé ""terre de joie sans fin"";
Nous l'atteignons par décision  
   de la foi,
Un à un nous y entrerons,
Pour être avec les immortels;
Quand sonneront les cloches d'or
   pour toi, pour moi.

CHORUS
N'entends-tu pas les cloches sonner?
N'entends-tu pas les anges chanter?
C'est le jubilé ""gloire ! alléluia !""
Dans ce lointain pays de joie,
Par delà la rivière brillante; 
Quand sonneront les cloches d'or 
   pour toi, pour moi.

Quand notre bateau atteindra 
L'autre rivage de la mer, 
Ni péchés, ni peines dans ce port de
   demain;
Il n'y aura que bénédictions,
Douces caresses de notre Père,
Quand sonneront les cloches d'or
   pour toi, pour moi.

Quand nos jours seront terminés,
Quand, morts, nous dormirons en paix,
Sur l'ordre du Roi, l'Esprit est libéré;
Plus jamais sujets à l'angoisse, 
Nous atteindrons ce beau pays,
Quand sonneront les cloches d'or
   pour toi, pour moi.";;
63;Quand tous nous serons au Ciel;C;"Chantons le grand amour de Jésus,
Sa miséricorde, Sa grâce;
Dans les beaux et bénis palais,
Il prépare pour nous une place.

CHORUS
Quand tous nous serons au Ciel,
Oh! quel jour de réjouissances ce sera!
Quand nous verrons Jésus,
Nous chanterons fort la victoire.

Dans notre pèlerinage, 
Les nuages couvrent le ciel;
Mais à la fin du voyage,
Plus d'ombre ni de soupir.

Soyons donc sincères et fidèles,
Confiant et servant chaque jour;
Juste L'entrevoir dans la gloire,
Récompensera nos peines.

Courons vers le prix devant nous !
Bientôt on voit Sa beauté,
Les portes de perles s'ouvrent,
Nous foulerons les rues d'or.";;
64;La vieille croix rugueuse;Bb;"Sur une colline lointaine
Se tenait une vieille croix;
Emblème de souffrance et de honte;
Et j'aime cette vieille croix où Le Très   
Cher mourut
Pour un monde des pécheurs perdus.

CHORUS
Ainsi, j'aimerai cette vieille croix,
Jusqu'à ce que je dépose mes armes;
Je vais m'attacher à la vieille croix
Et L'échanger contre une couronne.

Cette vieille croix rugueuse 
Si méprisée du monde,
Elle a une attraction pour moi;
Le Cher Agneau de Dieu 
Abandonna Sa gloire
Pour la porter au triste Calvaire.

Dans la vieille croix rugueuse, 
Teintée de sang divin,
Une merveilleuse beauté je vois.
C'est sur cette croix que  
Jésus souffrit, mourut
Pour mon pardon, ma pureté.

A la  vieille croix rugueuse,
Je serai si fidèle,
Joyeux  je porterai Sa honte;
Un jour Il m'appellera 
A ma maison lointaine
Pour être toujours dans Sa gloire.";;
65;Où Il me conduit;F;"J'entends mon Sauveur appeler,
J'entends mon Sauveur appeler,
J'entends mon Sauveur appeler:
""Prends ta croix, viens après moi,
   suis-Moi.""

CHORUS
Où Il me conduit je Le suis,
Où Il me conduit je Le suis,
Où Il me conduit je Le suis,
J'irai avec Lui jusqu'à la fin.

J'irai avec Lui au jardin,
J'irai avec Lui au jardin,
J'irai avec Lui au jardin,
J'irai avec Lui jusqu'à la fin.

J'irai avec Lui au jugement,
J'irai avec Lui au jugement,
J'irai avec Lui au jugement,
J'irai avec Lui jusqu'à la fin.

Il me donnera grâce et gloire,
Il me donnera grâce et gloire,
Il me donnera grâce et gloire,
Il ira avec moi jusqu'au bout.";;
66;Merveilleux;Ab;"Mon cœur chante aujourd'hui de joie,
   d'allégresse :
Jésus sauve, satisfait,  bannit 
   ma tristesse;
Plus de condamnation, j'ai la paix 
   en moi, 
Jésus est merveilleux, puissant  pour 
   délivrer.

CHORUS
Merveilleux, merveilleux, Jésus est
   pour moi,
Conseiller, Dieu Puissant, Prince de
   la paix;
Il me sauve, Il me garde du péché,
   de honte;
Merveilleux est mon Rédempteur,
   gloire à Lui!

Hier esclave, maintenant libre 
   de toute condamnation,
Jésus donne liberté et un plein salut,
Les péchés du passé me sont 
   pardonnés
Et mon nom est écrit dans le Livre 
   du Ciel.

Avec mon Seigneur  vivant dans 
   la sainte union,
Jour après jour, je vis dans la douce communion
Sa grâce m'a changé dans ma basse condition
Depuis que mon âme reçut  plein salut
   gratuit.";;
67;L' Ancien Evangile;Ab;"C'est toujours l'ancien Saint-Esprit,
Et Satan ne peut L'approcher,
C'est pourquoi les peuples Le craignent;
Mais Il est si bon pour moi.

CHORUS
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Il est si bon pour moi.

Il mettra fin à tes mensonges;
Il te sauvera de la mort;
Il fera s'enfuir les démons;
Et Il est si bon pour moi.

Il est bon je n'en veux d'autres,
Car Il me fait aimer mon frère;
Il met toutes choses à découvert,
Et Il est si bon pour moi.

Il était  si bon pour nos pères;
Il fut bon pour Paul et Silas;
Il était  bon pour frère Branham,                   
Et Il est si bon pour moi.                              

Il était  bon dans la fournaise;
Il me fait aimer mon prochain;
Il agira quand je mourrai,
Nous amènera au Ciel.

C'est le vieux bateau de Sion,
C'est le vieux bateau de Sion,
C'est le vieux bateau de Sion,
Embarquez, embarquez.

Il fit arriver mon vieux père,
Il fit arriver mon vieux père,
Il fit arriver mon vieux père,
Embarquez, embarquez.

Oui, j'ai un Père dans l'au-delà,
Oui, j'ai un Père dans l'au-delà,
Oui, j'ai un Père dans l'au-delà,
Là, de l'autre côté.

Un glorieux jour j'irai Le voir,
Un glorieux jour j'irai Le voir,
Un glorieux jour j'irai Le voir,
Là, de l'autre côté.

Quelle bonne rencontre ce sera!
Quelle bonne rencontre ce sera!
Quelle bonne rencontre ce sera!
Là, de l'autre côté.

Ce beau jour peut être demain,
Ce beau jour peut être demain,
Ce beau jour peut être demain,
Là, de l'autre côté.";;
68;Je ne chancelle pas;Ab;"Jésus est mon Sauveur, 
  Je ne chancelle pas;
Dans Son amour, Sa grâce, 
  Je ne  chancelle pas;
Juste comme un arbre
   planté près des eaux,
Je ne chancelle pas.

CHORUS
Je ne chancelle, je ne chancelle pas,
Je ne chancelle, je ne chancelle pas;
Juste comme un arbre planté près
   des eaux,
Je ne chancelle pas.

Demeurant en mon Christ, 
   je ne chancelle pas;
Caché dans Son amour, 
  je ne chancelle pas;
Juste comme un arbre planté
   près des eaux,
Je ne chancelle pas.

Si je Le crois toujours,
   je ne chancelle pas;
Il ne me déçoit point, 
   je ne chancelle  pas;
Juste comme un arbre planté 
   près des eaux,
Je ne chancelle pas.

Je mange Sa Parole, 
   je ne chancelle  pas;
Il est bien le Guide, 
   je ne chancelle pas;
Juste comme un arbre planté
   près des eaux,
Je ne chancelle pas.

Gloire, alléluia! je ne chancelle 
   pas;
Ancré dans Jéhovah, 
   je ne chancelle  pas;
Juste comme un arbre planté 
   près des eaux,
Je ne chancelle pas.

Etant dans Son amour, 
   je ne chancelle pas;
Je me confie en Lui, 
   je ne chancelle pas;
Juste comme un arbre planté
   près des eaux,
Je ne chancelle pas.

Que l'enfer m'assaille, 
   je ne chancelle pas;
Jésus ne me lâche pas, 
   je ne chancelle pas;
Juste comme un arbre planté
   près des eaux,
Je ne chancelle pas.

Que la tempête sévisse, 
   je ne chancelle pas;
Sur le Rocher des âges, 
   je ne chancelle pas;
Juste comme un arbre planté
   près des eaux,
Je ne chancelle pas.";© Public Domain;
69;Hier, Aujourd'hui, Pour Toujours;Bb;"Qu'il est doux le glorieux 
   message,
Que la foi proclame;
Hier, aujourd'hui et pour
   toujours
Jésus est le même,
Il sauve encore le pécheur, 
Guérit  malades, boiteux,
Console l'affligé, calme la tempête;
Gloire à Son Nom!

CHORUS
Hier, aujourd'hui et pour toujours
Jésus est le même;Tout peut changer, 
mais Jésus ne changera jamais!
Gloire à Son Nom, Gloire à Son Nom;
Tout peut changer, 
mais Jésus ne changera  jamais!

Lui, qui fut l'ami des pécheurs,
Te cherche, toi, perdu;
Viens, pécheur, t'incliner
A Ses pieds et repens-toi.
Lui qui dit : ""Je ne te condamne 
   pas,
Va et ne pèche plus.""
Il te dit ce mot de pardon 
Comme aux jours passés.

Sur la terre, Il guérissait par 
Sa puissante main;
Maladies et douleurs
   nous quittent
A Son commandement.
Lui, dont la vertu guérit 
La femme qui Le toucha,
Fera autant à la foi qui 
Veut Sa plénitude.

Lui, qui pardonna à Pierre, 
Veut que tu ne craignes pas;
Lui, qui vint à Thomas sans foi,
Otera tes doutes,
Lui, qui laissa Jean le disciple,
Coucher sur Son sein,
T'invite encore avec amour : 
""Repose sur Mon Sein.""

Lui, qui, en pleines tempêtes,
Marcha sur la mer, 
Peut encore comme en Galilée,
Calmer nos tempêtes,
Lui, qui pria avec angoisse
A Gethsémané,
Boit avec nous la coupe de peur
Dans notre agonie.

Jadis Il partit pour Emmaüs,
Rester avec eux;
Il veut marcher avec nous sur
Le chemin de la  vie.
Bientôt, nous Le verrons encore,
Hâte le jour, Seigneur!
Oui, ce sera bien ""ce même Jésus""
Comme Il partit.";;
70;L'itinérant prédicateur;Bb;"L'itinérant prédicateur parcourait le pays,
Un fusil sur son épaule et une Bible
   dans sa main;
Parlant aux gens de la prairie d'un
   béni Pays promis;
Il chevauchait en chantant.

Reposant, reposant, 
Reposant sur le bras éternel;
Reposant, reposant, 
Reposant sur le bras éternel.

Il prêchait la venue du jugement 
   de feu et de soufre,
Et d'un glorieux Paradis sans fin
   pour les justifiés;
Comme il traversait les montagnes 
   on l'entendait qui chantait,
Comme il allait chevauchant.

Il y a force, force, merveilleuse
   force,
Dans le sang de l'Agneau;
Il y a force, force, merveilleuse 
   force,
Dans le sang précieux de
   l'Agneau.

Son vieux fusil était rouillé et
   suspendu au mur;
Rarement on touchait à sa
   poussiéreuse Bible usée;
Mais son message biblique nous
   rencontrera au jugement,
La Vérité est en marche.

Gloire! gloire, alléluia!
Gloire! gloire alléluia!
Gloire! gloire alléluia!
Sa Vérité est en marche.";;
71;Chaque Pas Sur La Route;F;"Sur les traces de Jésus:
Un pas à la fois;
Et  je vis maintenant,
Dans l'Amour divin.
Sans souci du lendemain,
A chaque jour sa peine;
Sur les traces de Jésus:
Chaque pas sur la route.

Etroit est le sentier
Mais Il m'y conduit;
A Son ombre je marche,
Finies toutes mes peurs.
Mon esprit devient  fort,
Chaque instant, chaque jour,
Car Jésus dirige
Chaque pas sur la route.";;
72;Embarquez;Ab;"C'est le vieux bateau de Sion,
C'est le vieux bateau de Sion,
C'est le vieux bateau de Sion,
Embarquez, embarquez.

CHORUS
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Il est si bon pour moi.

Il fit arriver mon vieux père,
Il fit arriver mon vieux père,
Il fit arriver mon vieux père,
Embarquez, embarquez.";shekinah tabernacle;
73;Là, de l'autre côté;Ab;"Oui, j'ai un Père dans l'au-delà,
Oui, j'ai un Père dans l'au-delà,
Oui, j'ai un Père dans l'au-delà,
Là, de l'autre côté.

CHORUS
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Donne-moi l'ancien Evangile,
Il est si bon pour moi.

Un glorieux jour j'irai Le voir,
Un glorieux jour j'irai Le voir,
Un glorieux jour j'irai Le voir,
Là, de l'autre côté.

Quelle bonne rencontre ce sera!
Quelle bonne rencontre ce sera!
Quelle bonne rencontre ce sera!
Là, de l'autre côté.

Ce beau jour peut être demain,
Ce beau jour peut être demain,
Ce beau jour peut être demain,
Là, de l'autre côté.";;
74;Eclaire-moi;Ab;"Eclaire-moi, Seigneur, éclaire-moi,
Laisse la lumière du phare m'éclairer;
Eclaire-moi, Seigneur, éclaire-moi,
Laisse la lumière du phare m'éclairer.";;
75;Etre comme Lui;Ab;"De la crèche de Bethléhem vint  l'Etranger,
Sur terre, je désire être comme Lui;
Mon fidèle Sauveur, que Sa grâce est riche!
Sur terre, je désire être comme Lui.

CHORUS
Etre comme Jésus, être comme Jésus,
Sur terre je désire être comme Lui;
Durant mon voyage, de la terre au Ciel,
Je demande seulement d'être comme Lui.

Saint et tranquille, soumis et humble,
Sur terre, je désire être comme Lui;
Par grâce, pardonné, héritier du Ciel,
Sur terre, je désire être comme Lui.";shekinah tabernacle;
76;Ouvre mes yeux pour que je voie;Ab;"Ouvre mes yeux pour que je voie 
Ta Vérité à mon sujet;
Place dans mes mains la merveilleuse clé
Qui va ouvrir et m'affranchir.

CHORUS
En silence, mon Dieu, je T'attends,
Bien prêt à voir Ta volonté;
Ouvre mes yeux, illumine-moi,
Esprit divin!

Ouvre mes oreilles que j'entende
Les voix claires de Ta Vérité;
Quand les ondes sonores frappent
  mes oreilles,
Toute fausseté disparaîtra.

Ouvre ma bouche laisse-moi porter
Fraîche Vérité, partout, joyeux;
Ouvre mon cœur, que je me prépare
A ainsi aimer Tes enfants.";;
77;Il est  toute chose pour moi;F;"Il est toute chose, Il est  toute chose
   pour  moi;
Il est toute chose, Il est toute chose 
   pour  moi;
Car Il est mon père, ma mère, 
   ma soeur et mon frère,
Il est toute chose pour moi.";© Public Domain;
78;Je sais c'était le Sang;F;"Je sais c'était le Sang, je sais c'était
   le Sang,
Je sais c'était le Sang pour moi;
Lorsque j'étais perdu, à la croix 
   Il mourut,
Je sais c'était le Sang pour moi.";;
79;Oh! veux-tu veiller;Bb;"Oh! veux-tu veiller avec moi une heure,
Comme je vais là-bas, comme je vais
   là-bas?
Oh! veux-tu veiller avec moi une heure,
Comme je vais là-bas prier?

Oh! oui, je triomphe! oh! oui,
    je triomphe!
Oh! oui, je triomphe! oh! oui,
    je triomphe!
Car j'aime bien Jésus, Il est mon
   Sauveur,
Il m'aime et me sourit .";© Public Domain;
80;Oh! oui, je triomphe!;Bb;"Oh! veux-tu veiller avec moi une heure,
Comme je vais là-bas, comme je vais
   là-bas?
Oh! veux-tu veiller avec moi une heure,
Comme je vais là-bas prier?

Oh! oui, je triomphe! oh! oui,
    je triomphe!
Oh! oui, je triomphe! oh! oui,
    je triomphe!
Car j'aime bien Jésus, Il est mon
   Sauveur,
Il m'aime et me sourit .";© Public Domain;
81;Esprit du Dieu vivant;F;"Esprit Saint du Dieu vivant, viens
   maintenant sur moi;
Esprit Saint du Dieu vivant, viens
   maintenant sur moi;
Brise-moi! façonne, taille,
   remplis-moi!
Esprit Saint du Dieu vivant, viens
   maintenant sur moi.";;
82;La Beauté de Jésus;Eb;"Que la beauté de Jésus, Sa pureté
Et Son merveilleux amour soient 
   vus en moi;
O Toi, Esprit divin, rends pure toute
   ma nature,
Que la beauté de Jésus soit vue en moi.";;
83;Enfermé avec Dieu;C;"Avec Dieu enfermé dans le secret,
Là, dans l'Esprit, je contemple 
   Sa face,
Tirant de nouvelles forces pour faire
   la course,
Oh! j'aime m'enfermer avec Dieu!";shekinah tabernacle;
84;Tourne ton regard vers Jésus;F;"O âme, es-tu troublée, fatiguée ?
Ne vois-tu rien que des ténèbres ?
Un regard au Sauveur apporte
Lumière, abondante vie gratuite.

CHORUS
Tourne ton regard vers Jésus,
Contemple Sa merveilleuse face;
Les choses de la terre pâliront
   peu à peu
Dans la lumière de Sa gloire et grâce.

De la mort à la vie éternelle
Par où Il passa, nous suivons;
Le péché ne domine plus sur nous
Parce que nous sommes plus que
   vainqueurs.

Sa Parole ne te décevra pas;
Crois en Lui et tout ira bien;
Alors, va vers ce monde qui se meurt,
Proclamer Son salut parfait!";;
85;Nous rendrons gloire à Jésus;Bb;"Nous rendrons gloire à Jésus,
Parlant de Son amour, parlant 
   de Son amour;
Nous rendrons gloire à Jésus,
Parlant de Son merveilleux amour.";© Public Domain;
86;Inonde mon âme,;Ab;"Inonde mon âme, inonde 
   mon âme,
Doux Esprit, inonde mon âme;
Assis à Tes pieds, mon repos
   est parfait;
Doux Esprit, inonde mon âme.";;
87;Ami de Jésus;Eb;"Ami de Jésus, ô quelle joie, 
Pour un ignoble comme moi,
D'avoir toujours un tel ami
Pour me conduire au Ciel.

CHORUS
Ami de Jésus,
Communion divine,
O quelle bénie, douce communion,
Jésus est bien mon ami.

Ami quand d'autres amitiés
Cessent ou me déçoivent,
Ami qui me donne joie et paix,
Ami quand vient l'ennemi.

Un Ami dans la maladie 
Et quand approche la mort,
Ami quand je passe la vallée,
Il m'aide et m'encourage.

Ami quand ma courte vie s'arrête,
Ami quand passe la terre,
Ami à voir au seuil du Ciel,
Ami, enfin, chez moi.";shekinah tabernacle;
88;Jésus est le seul;F;"Quand le jour est sombre devant toi, 
Et les nuages sont très bas, 
Il y a Quelqu'un qui veille sur toi,
Partout où tu peux aller.

CHORUS
Jésus est le seul, oui, Il est bien 
   le seul,
Laisse-Le s'y prendre jusqu'à la fin
   du jour;
Tu sais, quand Il parle,  les nuages 
   se dissipent,
Seulement parce qu'Il t'aime beaucoup.

O si tu es triste, solitaire,
Si la vie n'est qu'une tombe vide,
Murmure à Jésus une prière,
Il chassera les ténèbres.

Quand tu devras passer la rivière,
Il sera Ton ami, Ton guide;
Là, sur l'autre rive tu vivras
Avec Lui éternellement.";;
89;Il vient de nouveau;F;"Veux-tu être compté parmi Ses brebis?
Veux-tu être compté parmi Ses brebis?
Sois d'un coeur sans tache, veille 
   et attends de voir cette apparition;
Il vient de nouveau .";;
90;Le Lys de la Vallée;F;"J'ai trouvé en Jésus, l'ami qui est
   toute chose pour moi.
C'est le plus beau d'entre dix mille
   pour mon âme;
Il est le Lys de la Vallée et en Lui
   seul je trouve
Ma purification et ma guérison.

Mon réconfort dans les peines, appui
   dans les tourments,
Il m'invite à Lui confier chaque
   souci. Alléluia !

La Brillante Etoile du Matin, le Lys
   de la Vallée,
C'est le plus beau d'entre dix mille
   pour mon âme.

Il a pris et porté sur Lui tous mes
   soucis et peines;
Ma tour forte et puissante dans 
   les tentations;
Pour Lui, j'ai tout abandonné et ôté
   de mon coeur
Mes idoles; et par Sa puissance 
   Il me garde.

Même si le monde m'abandonne ou
   que Satan me tente,
Par Jésus j'atteindrai sûrement le but.
   Alléluia !

La Brillante Etoile du Matin, le Lys
   de la Vallée,
C'est le plus beau d'entre dix mille
   pour mon âme.

Il ne me quittera jamais, ne me
   laissera ici,
Tant que j'ai la foi et fais Sa volonté;
Un mur de feu autour de moi,
   maintenant je ne crains rien;
Mon âme affamée se nourrit 
   de Sa manne.

Et nous, ravis dans la gloire, verrons
   Sa face bénie,
Là, à jamais coulent les fleuves 
   des délices. Alléluia!

La Brillante Etoile du Matin, le Lys 
   de la Vallée,
C'est le plus beau d'entre dix mille
   pour mon âme.";© Public Domain;
91;Il prend soin de toi,;F;"Il prend soin de toi,
Il prend soin de toi;
Tant le jour que la nuit,
Il prend soin de toi.";;
92;Je crois en Dieu;Bb;"Je crois en Dieu! Je crois en Dieu!
Il en sera tel qu'Il l'a dit;
Crois, obéis, lève les yeux, dis :
""Oui, je crois, oui, je crois en Dieu.""

Maintenant si tu veux le salut,
Le Saint-Esprit et la puissance;
Crois, obéis et confesse-le :
""Oui, je crois, oui, je crois en Dieu.""";;
93;Jésus paya le tout;Eb;"J'entends le Sauveur dire :
""Malgré ta moindre force,
Faible enfant veille et prie,
Trouve en Moi tout ton Tout.""

CHORUS
Jésus paya tout
Et je Lui dois tout;
De mes péchés cramoisis
Il m'a lavé comme neige.

Seigneur,  vraiment je trouve
Que seule Ta puissance peut              
Epurer un lépreux
Et  fondre un cœur de pierre.

Comme je n'ai rien de bon
Pour réclamer Ta grâce,
Je blanchirai mes robes
Dans le Sang de l'Agneau.";;
94;Les fenêtres du Ciel;Eb;"Les fenêtres du Ciel sont ouvertes,
Les bénédictions tombent ce soir,
'Y a joie, joie, joie dans mon coeur,
Car Jésus-Christ arrange toutes 
   choses;
Je Lui avais remis mes haillons,
Il m'a donné une robe toute blanche,
Ce jour, je me régale de la manne,
C'est pourquoi j'ai la joie ce soir.";© Public Domain;
95;Précieux souvenirs;Ab;"Précieux souvenirs, anges invisibles, 
Sont envoyés vers mon âme;
Ils traînent toujours tout près de moi,
Et le passé sacré s'ouvre.

CHORUS
Précieux souvenirs, ô ils subsistent
Et toujours inondent mon âme!
Dans le silence d'en plein minuit,
Précieuses scènes sacrées s'étalent.

O précieux père, ô tendre mère,
Survolent les jours solitaires; 
Vieilles scènes d'enfance en famille,
Reviennent comme tendres souvenirs.

Dans le silence d'en plein minuit
J'entends l'écho du passé; 
Chants du vieux temps, donnant la joie, 
Provenant du beau pays.

Je me rappelle maman priant,
Papa priant à genoux;
Le soleil se couche, la nuit tombe,
Leurs prières me suivent toujours.

Sur le parcours de toute ma vie,
J'ignore ce qu'est le futur;
Plus je médite, cher est l'espoir,
Chers souvenirs inondent mon âme.

Précieux souvenirs du prophète,
Inondent mon âme tous les jours;
Je me souviens de précieuses scènes
Qui ne s'évanouiront jamais.

Et le Message et Son signal
M'ont dit :""C'est la fin du jour.""
Je me souviens qu'Il promit de
Revenir pour les vainqueurs.

Précieux souvenirs, glorieuses 
   rencontres,
Sur cette terre, d'une mer à l'autre,
J'ouïs le Message du Prophète,
Qui me donna vie, espoir.

Précieux souvenirs de ce dépôt,
Contenant la Nourriture,
Nous sommes rentrés où il stocka 
La Manne spirituelle du jour.";© Public Domain;
96;Le Temps de la fin;F;"Je vois l'état pitoyable de la terre,
Des foules amassent pour leur gain 
   propre,
Peinant pour l'aisance et le confort,
Elles ne voient pas que tout est  vain,
   c'en est fait d'elles

CHORUS
La fin est là, elle est très proche,
L'Epouse se rassemble et le monde 
   s'écroule,
Israël se réveille, les nations se 
   disloquent;
C'est la fin, notre prophète l'a dit, 
    nous croyons

Messieurs, c'est l'heure dont parla 
   notre prophète,
L'Ange est venu avec un Cri,
A Sa Voix la montagne a tremblé,
Le Cri fort et clair a dit : 
  ""Il n'y a plus de temps.""

Considères-tu le message de la fin?
Considères-tu Malachie 4,
Apocalypse 10 : 7 et  Luc 17 : 30?
Ce Message les proclame 
  maintenant et à jamais";;
97;Ce n'est pas secret;C;"Ce n'est pas secret ce que Dieu peut faire,
Il fera pour toi ce qu'Il fit pour d'autres.
Il te pardonnera à bras large ouvert,
Ce n'est pas secret ce que Dieu fait.

Ce n'est pas secret, je crois la Parole,
Mes yeux sont ouverts, mon cœur est ému.
Je l'ai reconnu dès que j'ai suivi 
La Parole Parlée par le prophète.

Ce n'est pas secret là où j'ai été,
J'ai vu le prophète, Il m'a fait  entrer.
Dans mon cœur ouvert brilla la lumière 
Ce n'est pas secret, moi je le suis.

Ce n'est pas secret quant à ce qu'il est,
Bien plus qu'un prophète, j'en suis
   convaincu :
C'est le septième ange, c'est un fils de l'homme,
L'Elie promis dans le plan de Dieu.";shekinah tabernacle;
98;Qu'Il est Grand Notre Dieu;F;"Quand je considère les œuvres
  de mon Dieu,
La lune, les étoiles, la route qu'Il 
  suivit,
Les brebis, les bœufs et les bêtes 
  de champ,
Toutes ces merveilles me font voir qu'Il est
  réel.

CHORUS
Grand est notre Dieu ! grande est
  Sa Parole!
Le plus grand jamais connu, 
  c'est bien Lui.
Il refoula les eaux de la puissante mer 
  rouge
Et dit : ""Je vous conduirai,
Confiez-vous en Moi.""

Il a tant œuvré par notre prophète
Pour montrer Sa grandeur en ce jour-ci.
Il ne change point; Il est toujours 
  le même,
Ainsi, adore-Le, loue-Le, aime Son 
   cher Nom.";;
99;Seigneur,  Je reviens à la maison;Ab;"J'étais errant, plus loin de Dieu,
Maintenant  je reviens;
Le péché, longtemps, j'ai suivi 
Seigneur, je reviens.

CHORUS
Je reviens à la maison
Pour ne plus errer;
Ouvre large Tes bras d'amour,
Seigneur, je reviens.

J'ai perdu de précieuses années,
Maintenant  je reviens;
Je me repens avec des larmes,
Seigneur,  je reviens.

Fatigué du péché, Seigneur,
Maintenant  je reviens;
Je me confie en Ton amour, 
Seigneur, je reviens.

Mon âme malade, mon coeur touché,
Maintenant je reviens;
Redonne la force, restaure l'espoir,
Seigneur, je reviens.

Mon seul espoir, ma seule défense,
Maintenant je reviens;
Est que Jésus mourut pour moi,
Seigneur, je reviens.

Je sais, j'ai besoin de Son sang,
Maintenant  je reviens;
O lave-moi plus blanc que la neige,
Seigneur, je reviens.";;
