61;Jesus is my Saviour / I shall not be moved;F;"Jesus ist mein Retter, schwanken kann ich nicht;
wenn ich bei Ihm bleibe, ist Sein Wort mein Licht;
denn wie ein Baum gepflanzet an dem Wasser,
schwanken kann ich nicht.
-----------------------------------------------------------------------
Jesus is my Saviour, I shall not be moved; 
In His love and favour, I shall not be moved; 
Just like a tree that's planted by the waters,
I shall not be moved.

Chorus
Schwanken, schwanken,
schwanken kann ich nicht; (2x)
denn wie ein Baum
gepflanzet an dem Wasser,
schwanken kann ich nicht.
-----------------------------------------------
I shall not be, I shall not be moved; (2x)
Just like a tree
That's planted by the waters,
I shall not be moved.

Wenn ich Ihm vertraue,
schwanken kann ich nicht,
lässt Er mich dann nimmer, 
schwanken kann ich nicht;
denn wie ein Baum
gepflanzet an dem Wasser,
schwanken kann ich nicht.
------------------------------------------------------------
If I trust Him ever, I shall not be moved; 
He will fail me never, I shall not be moved; 
Just like a tree that's planted by the waters,
I shall not be moved.

Durch Sein Wort gestärket,
schwanken kann ich nicht,
Er ist's, der mich führet,
schwanken kann ich nicht;
denn wie ein Baum gepflanzet an dem Wasser,
schwanken kann ich nicht.
--------------------------------------------------------------------
On His Word I'm feeding, I shall not be moved; 
He's the One that's leading, I shall not be moved, 
Just like a tree that's planted by the waters,
I shall not be moved.";
40;When with the saviour / Won't it be wonderful;G;"Wenn wir einst gehn mit dem Herrn in die
Herrlichkeit, wird es nicht herrlich dort sein?
Dann ist vorbei, was bedrückt uns zur Erdenzeit.
Wird es nicht herrlich dort sein?
--------------------------------------------------------------------
When with the Saviour we enter the gloryland,
Won't it be wonderful there?
Ended the troubles and cares of the storyland,
Won't it be wonderful there?

CHORUS
Wird es nicht herrlich dort sein, 
wenn wir sind endlich daheim?
Loblieder klingen, wenn wir einst dort singen.
O, wird es nicht herrlich dort sein?
------------------------------------------------------------------
Won't it be wonderful there?
Having no burdens to bear?
Joyously singing with heart-bells all ringing,
Oh, won't it be wonderful there?

Wandelnd und redend mit Christus,
dem höchsten Herrn. 
Wird es nicht herrlich dort sein? 
Preisen, anbeten den einzigen Ewigen. 
Wird es nicht herrlich dort sein?
-------------------------------------------------
Walking and talking with Christ,
The supernal One,
Won't it be wonderful there?
Praising, adoring the matchless eternal One,
Won't it be wonderful there?

Dort, wo der Sturm dieses Lebens
uns nicht erreicht. 
Wird es nicht herrlich dort sein? 
Wo uns der Herr nimmermehr
von der Seite weicht. 
Wird es nicht herrlich dort sein?
-------------------------------------------------------
There where the tempest will never
Be sweeping us,
Won't it be wonderful there?
Sure that forever the Lord will be  keeping us,
Won't it be wonderful there?";
782;Father of life/ So we cry out Your name;F;"Father of life, seated on Your throne of grace
It's only by Your mercy we are saved
Lord, You have said if we call upon Your Name
We and our families will be saved

Chorus
So we cry out Your Name, El Shaddai, God of grace
Lord Most High, Jesus Christ
We rely on Your grace, Adonai, crowned in praise
Lord Most High, Jesus Christ

Father of love, never failing to forgive
Each moment is a gift from You to live
We're only here, to tell the world about Your grace
Until the day You take us all away";
780;Thanks, thanks, I give You thanks for all;D / Eb;"Thanks, thanks, I give You thanks,
For all You´ve done.
I am so blessed, my soul is at rest,
Oh Lord, I give You thanks.

I give You thanks for this moment,
And I will continually.
For each day I live You´re praise to give
I`m blessed abundantly.
I can´t forget that moment,
When in my life You made such change.
And since the spirit came, I´ve not been the same
I just wanna give You thanks.

Thanks, thanks, I give You thanks,
For all You´ve done.
I am so blessed, my soul is at rest,
Oh Lord, I give You thanks.

Thank You, Lord, for the strength You give
Simply carry on thru life`s toils and tests
The worst and best You never left me alone
You´ll always ride beside me
And You hear me when I pray
And since I first began
You´ve been my dearest friend
I give You all my praise.";
127;Are you washed / Have you been to Jesus;G;"Ist getilgt die Sünde? Bist Du heil und neu?
Bist Du rein durch des Heilandes Blut?
Bist Du neugeboren
von der Knechtschaft frei?
Bist Du rein durch des Heilandes Blut?
----------------------------------------------------------------
Have you been to Jesus for the cleansing pow'r?
Are you washed in the blood of the Lamb?
Are you fully trusting in His grace this hour?
Are you washed in the Blood of the Lamb?

CHORUS
Bist Du rein durch das Blut?
Rein durch Jesu erlösendes Blut?
Ist Dein Kleid schon helle,
ist es weiß wie Schnee?
Bist Du rein durch des Heilandes Blut?
------------------------------------------------------------
Are you washed in the Blood,
In the soul-cleansing Blood of the Lamb?
Are your garments spotless?
Are they white as snow?
Are you washed in the Blood of the Lamb?

Hältst Du treulich wachend bei dem Kreuze stand?
Bist Du rein durch des Heilandes Blut?
Gehst Du kindlich gläubig stets an Jesu Hand?
Bist Du rein durch des Heilandes Blut?
--------------------------------------------------------------------
Are you walking daily by the Saviour's side?
Are you washed in the Blood of the Lamb?
Do you rest each moment in the Crucified?
Are you washed in the Blood of the Lamb?

Wenn der Bräut'gam kommet, ist Dein Herz bereit?
Bist Du rein durch des Heilandes Blut?
Stehst im heil'gen Schmuck Du und im weißen Kleid? 
Bist Du rein durch des Heilandes Blut?
--------------------------------------------------------------------------------
When the Bridegroom cometh will your robes be white?
Pure and white in the Blood of the Lamb?
Will your soul be ready for the mansions bright,
And be washed in the Blood of the Lamb?

So entsag' der Sünde, lieb' den Herrn allein,
werde rein durch des Heilandes Blut!
Sieh', der Brunnen fließet, tauch' Dich tief hinein,
werde rein durch des Heilandes Blut!
-------------------------------------------------------------------------
Lay aside the garments that are stained with sin,
And be washed in the Bood of the Lamb?
There's a fountain flowing for the soul unclean,
oh, be washed in the Blood of the Lamb.";
44;In shady green pastures / Some through the waters;C;"Auf herrlichen Auen so reich und so grün,
bahnt Gott seinen Kindern den Weg.
Wo das Wasser kühl fließet,
erfrischend und schön,
bahnt Gott Seinen Kindern den Weg.
------------------------------------------------------------------------
In shady, green pastures, so rich and so sweet, 
God leads His dear children along.
Where the water's cool flow
Bathes the weary one's feet, 
God leads His dear children along.

CHORUS
Manche durchs Wasser, sogar durch die Flut,
manche durch's Feuer, doch alle durch's Blut.
Durch Not und Sorgen, doch Gott gibt ein Lied,
bei Nacht und Tage zur Seit' er mir steht.
-----------------------------------------------------------------------
Some through the waters, some through the flood.
Some through the fire, but all through the blood;
Some through great sorrow, but God gives a song,
In the night season and all the day long.

Auf bergigen Höh'n wo die Sonne so lacht,
bahnt Gott Seinen Kindern den Weg.
Und auch durch die Täler im Dunkel der Nacht,
bahnt Gott Seinen Kindern den Weg.
-----------------------------------------------------------
Sometimes on the mount
Where the sun shines so bright, 
God leads His dear children along; 
Sometimes in the valley in the darkest of night, 
God leads His dear children along.

Wenn Sorg' uns befällt und der Feind uns anficht,
bahnt Gott Seinen Kindern den Weg.
Durch Gnad' sind wir siegreich,
es scheinet Sein Licht.
Gott bahnt Seinen Kindern den Weg.
----------------------------------------------------------------
Tho' sorrows befall us, and Satan oppose, 
God leads His dear children along; 
Through grace we can conquer,
defeat all our foes, 
God leads his dear children along.";
754;Only by grace;C;"Only by grace can we enter,
Only by grace can we stand.
Not by our human endeavour,
But by the Blood of the Lamb.

Into Your presence You call us
You call us to come.
Into Your presence Your draw us.
And now by Your grace we come.
(Now by Your grace we come.)

Lord if You mark our transgressions
Who would stand?
Thanks to Your grace we are cleansed,
by the Blood of the Lamb.";
62;Oh how sweet the / Yesterday, today, forever;F;"O, wie süß die teure Botschaft
dem, der glauben kann,
gestern, heute und für immer,
gleich bleibt Gottes Lamm.
Heut' noch rettet Er den Sünder,
heilt die Kranken gern;
stärkt, die traurig, stillt die Stürme.
Ehre sei dem Herrn!
----------------------------------------------------------
Oh, how sweet the glorious message,
Simple faith may claim;
Yesterday, today, forever, Jesus is the Same.
Still He loves to save the sinful,
Heal the sick and lame;
Cheer the mourner, still the tempest;
Glory to His Name!

CHORUS
Gestern, heute und für immer
gleich bleibt Gottes Lamm!
Alles wechselt, Jesus nimmer! Ehre sei dem Herrn.
Ehre sei dem Herrn. Ehre sei dem Herrn.
Alles wechselt, Jesus nimmer! Ehre sei dem Herrn.
----------------------------------------------------------------------------
Yesterday, today, forever, Jesus is the Same;
All may change but Jesus never!
Glory to His Name.
Glory to His Name, glory to His Name.
All may change but Jesus never!
Glory to His Name.

Er, der einst der Freund der Sünder,
heute sucht Er dich;
Sünder, fall' zu Seinen Füßen,
büßend beug' dein ""Ich"".
Er sprach einst: ""Ich nicht verdamme,
sündige nicht mehr.""
Er vergibt dir deine Sünde, heut', wie stets vorher.
-----------------------------------------------------------------------------
He, who was the friend of sinners,
seeks thee, lost one, now;
Sinner, come, and at His footstool penitently bow.
He, Who said: ""I'll not condemn thee,
go and sin no more"";
Speaks to thee that word of pardon,
as in days of yore.

Oft auf Erden heilt Er Kranke mit allmächt'ger Hand.
Heut' noch weichen Sorg' und Krankheit,
Er ist's, der sie bannt.
Er, der jene Kranke heilte, die nur streift' Sein Kleid,
dem, der gläubig Ihm vertrauet,
schenkt Er sich noch heut'.
-------------------------------------------------
Oft on earth He healed the suff'rer
By His mighty hand;
Still our sicknesses and sorrows
Go at His command.
He, who gave His healing virtue,
To a woman's touch;
To the faith that claims His fullness,
still will give as much.

Wie vor alters bei den Jüngern kehrt Er heute ein;
wandelt mit uns, wo wir gehen, lässt uns nie allein.
Bald wird unser Aug' Ihn schauen,
den, der für uns starb!
Heute noch derselbe Jesus, der uns Heil erwarb.
----------------------------------------------------------------------------
As of old He walked to Emmaus,
With them to abide;
So through all life's way He walketh,
Ever near our side.
Soon again we shall behold Him,
Hasten, Lord, the day!
But 'twill still be 'this same Jesus', as He went away.";
63;It's the old time holy / Give me that old time;G;"Als der Heil`ge Geist auf mich kam,
Er die Furcht mir vor dem Feind nahm.
Wenn auch andre Ihn nicht wollen,
ist Er doch so gut für mich.
------------------------------------------------
It's the old-time Holy Spirit,
And the devil won't go near It,
That's the reason people fear It;
But it's good enough for me.

CHORUS
Gib mir den Glauben der Väter, (3x)
Er ist so gut für mich.
-----------------------------------------------
Give me that old-time religion, (3x)
It's good enough for me.

Mit dem Lügen wird`s aufhören
und der Feind kann nicht mehr stören.
Ja, selbst Sterben bringt nicht Schrecken,
denn Er ist so gut für mich.
---------------------------------------------
It will make you stop your lying;
It will save you when you're dying;
It will start the devil flying;
And It's good enough for me.

It's so good I want no other,
For It makes me love my brother;
And It brings things from under cover,
And It's good enough for me.

It was good in the fiery furnace. (3x)
And it´s good enough for me.

It was good for Paul and Silas. (3x)
And it´s good enough for me.

It was good for our fathers (3x)
And it´s good enough for me.

It was good for brother Branham. (3x)
And it´s good enough for me.

It will take us all to heaven. (3x)
And it´s good enough for me.";
80;A friend of Jesus / Friendship with Jesus;C;"Welche Seligkeit ist nun mein Teil, 
denn Jesus ist mein Freund. 
Er schenkt mir Frieden, Freud' und Heil, 
bewahrt vor jedem Feind.
------------------------------------------------------------
A friend of Jesus, oh, what bliss,
That one so vile as I
Should ever have a friend like this
To lead me to the sky.

CHORUS
Freundschaft mit Jesus, 
dieses Glück ist mein!
O, die köstliche Gemeinschaft:
Er ist mein und ich bin Sein!
-------------------------------------------------------
Friendship with Jesus,
Fellowship divine,
Oh, what blessed, sweet communion,
Jesus is a friend of mine.

Wenn and're Freunde von mir geh'n, 
bleibt Er als Freund mir treu. 
Wenn andere mich nicht versteh'n, 
ist Seine Liebe neu.
----------------------------------------------------------
A friend when other friendship cease,
A friend when others fail,
A friend who gives me joy and peace,
A friend when foes assail.

Ein Freund, wenn Prüfung mich bedroht, 
ein Freund im dunklen Tal, 
ein Freund bei Schmerz und Todesnot. 
Er hilft mir überall.
----------------------------------------------------------
A friend when sickness lays me low,
A friend when death draws near,
Aa friend as through the vale I go,
A friend to help and cheer.

Ein Freund, wenn meines Lebens Lauf 
wird einst zu Ende sein. 
Dann nimmt Er mich im Himmel auf: 
Ich bin bei Ihm daheim.
------------------------------------------------------------
A friend when life's short race is o'er,
A friend when earth is past,
A friend to meet on heaven's shore,
A friend when home at last.";
81;When the day is dark / Jesus is the One;D;"Wenn der Tag liegt dunkel vor Dir,
tiefe Wolken ziehen auf,
ist Einer, der wachet über Dir,
dorthin, wo auch geht Dein Lauf.
-----------------------------------------------------
When the day is dark before you,
And the clouds are hanging low,
There is One who watches o'er you,
Everywhere that you may go.

CHORUS
Jesus nur allein, ja, Er nur ganz allein.
Hab' Dein' Weg mit Ihm, bis dass Du bist daheim.
Und wenn Er spricht ein Wort,
die Wolken ziehen fort, bist durch Seine Liebe dort.
--------------------------------------------------------------
Jesus is the One, yes, He's the only One,
Let Him have His way until the day is done;
When He speaks, you know the clouds
Will have to go, just because He loves you so.

Wenn Du traurig und alleine,
müde bist und voller Furcht,
schaue auf zu Ihm und bete,
dann hilft Er Dir immer durch.
---------------------------------------------
Oh, if you are sad and lonely,Llife is but an empty tomb,
Breathe a prayer to Jesus only,
He will drive away the gloom.

Wenn Du dann wirst steh'n am Ufer,
wird Er Freund und Führer sein,
kannst Ihn freundlich hör'n dann rufen:
""Kind, Du warst schon immer mein"".
----------------------------------------------------------
When you come to cross the river,
He will be your Friend and guide;
You can live with Him forever,
Over on the other side.";
570;Holy Lord, most holy Lord;G;entfernt;
755;My little flock;Bb;"I have not come to bring you fear,
I give you love and courage.
You must remember that you are My heir,
so all of my pow'r you inherit.

Chorus
Hab keine Angst, meine kleine Herd`.
Ich bin immer bei dir, ich bring` dir Ruh`.
Mit meinem Geist wohne ich in dir,
All meine Kraft liegt in deiner Hand.
-------------------------------------------------------
My little flock oh don't be afraid,
Here I stand among you, I give you rest.
I live inside of you, and I have placed
all of My pow'r into your hands.

I've made a promise I'm going to keep,
be sure to know it won't fail.
You speak the Word and only believe,
I, Lord, your God, will perform it!";
86;The cross upon which / There's room at the cross;F;"Das Kreuz, an dem Jesus einst starb,
wo er völliges Heil uns erwarb,
seh ich noch im Geist als heiligen Ort,
als Stätte des Friedens, als sicheren Hort!
---------------------------------------------------------------
The cross upon which Jesus died 
Is a shelter in which we can hide, 
And its grace so free is sufficient for me, 
And deep is its fountain; 
As wide as the sea.

CHORUS
Da ist Raum an dem Kreuz für dich,
da ist Raum an dem Kreuz für dich,
ja, dort, an dem Kreuz konnten
viele schon seh'n große Wunder
der Gnade gescheh'n.
--------------------------------------------------------
There's room at the cross for you.
There's room at the cross for you.
Though millions have come, 
There's still room for one,
Yes, there's room at the cross for you.

Noch immer strömt Leben und Kraft,
wird Heilung und Rettung verschafft; 
am Kreuz, wo einst er für uns litt so sehr,
ist Gnade und Liebe, so tief wie das Meer!
-------------------------------------------------------------------
Though millions have found Him a friend 
And have turned from 
The sins they have sinned. 
The Saviour still waits to open the gates, 
And welcome a sinner before it's too late.

Bald naht er vom Himmel mit Macht, 
bekleidet mit Ehre und Pracht,
als Friedefürst dann regieret das Lamm,
das einst überwunden hat am Kreuzesstamm!
----------------------------------------------------------------------
The hand of my Saviour is strong 
And the love of my Saviour is long.
Through sunshine or rain, 
Through loss or in gain, 
The blood flows from Calv'ry 
To cleanse every stain.";
88;Must Jesus Bear Alone? Sollt Jesus tragen nur;F;"Sollt Jesus tragen nur ein Kreuz
und alle andern keins?
Es gibt ein Kreuz für jedermann,
und du und ich trag eins.
--------------------------------------------------
Must Jesus bear the cross alone,
And all the world go free?
No, there's a cross for every one,
And there's a cross for me.

Das gottgewollte Kreuz trag ich,
solang ich hier noch bin,
bald geh ich heim und trag die Kron`,
wenn ich vollendet bin.
----------------------------------------------------------
The consecrated cross I'll bear,
Till death shall set me free,
And then go home my crown to wear,
For there's a crown for me.

Zu Jesu Füßen leg ich dann
voll Freude meine Kron`
und singe dann das neue Lied,
denn Er ist unser Lohn.
-------------------------------------------------
Upon the crystal pavement, down
At Jesus' pierced feet,
With joy I'll cast my golden crown,
And His dear name repeat.

O liebes Kreuz, o welche Kron`,
o Auferstehungstag!
Die Engel holen mich hinauf,
denn ich bin Seine Braut.
----------------------------------------------
Oh precious cross! Oh glorious crown!
Oh resurrection day!
Ye angels from the stars come down
And bear my soul away.";
683;How Deep The Father's Love/ Wie tief muss Gottes;F;"Wie tief muss Gottes Liebe sein,
Er liebt uns ohne Maßen.
Hat seinen Sohn an unsrer statt
für alles büßen lassen.
------------------------------------------
How deep the Father's love for us,
How vast beyond all measure.
That He should give His only son,
And make a wretch His treasure.

Als alle Sünde auf Ihm lag
der Vater sein Gesicht verbarg.
Als Er, der Auserwählte, starb
gab Er uns neues Leben.
------------------------------------------
How great the pain of searing loss,
The Father turns His face away.
As wounds which mar the chosen One,
Bring many sons to glory.

Ich schaue auf den Mann am Kreuz,
kann meine Schuld dort sehen.
Und voll Beschämung sehe ich,
mich bei den Spöttern stehen.
-----------------------------------------------
Behold the Man upon a cross,
My sin upon His shoulders.
Ashamed I hear my mocking voice,
All out among the scoffers.

Für meine Sünden hing er dort,
sie brachten Ihn ums Leben.
Sein Sterben hat sie ausgelöscht,
ich weiß, mir ist vergeben.
-------------------------------------------
It was my sin that held Him there,
Until it was accomplished.
His dying breath has brought me life,
I know that it is finished.

Ich werde keiner Macht der Welt
und keiner Weisheit trauen.
Auf Jesu Tod und Auferstehen,
will ich mein Leben bauen.
-----------------------------------------
I will not boast in anything,
No gifts, no power, no wisdom.
But I will boast in Jesus Christ,
His death and resurrection.

Ich hab das alles nicht verdient,
ich leb durch Seine Gnade.
Sein Blut bezahlt für meine Schuld,
damit ich Leben habe.
------------------------------------------
Why should I gain from His reward?
I cannot give an answer.
But this I know with all my heart,
His wounds have paid my ransom.";
764;Die Güte des Herrn;D;"Die Güte des Herrn 
hat kein Ende, kein Ende.
Sein Erbarmen 
höret niemals auf.
Es ist neu jeden Morgen, 
neu jeden Morgen.
Groß ist Deine Treue, o Herr,
Groß ist Deine Treue, Herr.";
105;In a manger long ago / Oh I love that man from;D;"Es ist schon lange her, kam zu uns einst der Herr,
als Kindlein klein kam Er auf diese Welt.
Zu retten kam Er, und, es war die größte Stund';
gekreuzigt wurde Er auf Golgatha.
--------------------------------------------------------------------------
In a manger long ago, I know it's really so,
A Babe was born to save men from their sin.
John saw Him on the shore, the Lamb forevermore,
Oh, Christ, the Crucified of Calvary.

Chorus
O ja, ich lieb' den Herrn von Galilä,
denn Er hat so viel für mich getan;
Er vergab mir meine Sünd',
gab mir den Heil'gen Geist,
o, ich lieb' den Herrn von Galilä.
-----------------------------------------------------------------------
Oh, I love that Man from Galilee, (from Galilee,)
For He's done so very much for me.
He's forgiven all my sins,
Placed the Holy Ghost within;
Oh, I love, (I love) that Man from Galilee.

Im Tempel betete der Zöllner dort zu Gott.
Er schrie: O Herr, erbarm' dich meiner hier.
Die Sünde wurd' getilgt, mit Fried' wurd' er erfüllt,
durch die Liebe von dem Herrn aus Galilä.
-------------------------------------------------------------------------
The publican went to pray
In the temple there one day,
He cried, ""O Lord, be merciful to me!""
He was forgiven of every sin,
And a deep peace placed within;
He said, ""Come see this Man from Galilee.""

Der Lahme konnte geh'n,
der Taube nun versteh'n;
mit Liebe sprach er Worte aus der Kraft.
Der Blinde konnte seh'n,
nur dieses konnt' gescheh'n
durch die Gnade von dem Herrn aus Galilä.
-------------------------------------------------------------------
Nicodemus came by night,
To know the way of right,
He asked the Son of man what must he do.
These words He said to him,
""Ye must be born again,""
By the Spirit of that Man from Galilee.

Am Brunnen war die Frau,
der Herr sah sie genau.
Er sagte ihr die Sünden alle dort.
Vergebung ward bereit, sie war voll Dankbarkeit
und sie rief: ""Kommt seht den Mann von Galilä"".
-------------------------------------------------------------------------
The woman at the well, He all her sins did tell,
How five husbands she had at that time.
She was forgiven of every sin,
And a deep peace came within;
Then she cried, ""Come see that Man from Galilee!""";
10;Teach me, Lord, / They that wait upon the Lord;D;"Lehr mich, Herr, auszuharren,
auf den Knie'n ganz allein,
bis das Licht, Herr, Deiner Antwort
tief in meine Seele scheint.
Lehr mich, Herr, nicht zu schauen auf das
""Jetzt"" und das ""Hier"",
lehr mich, Jesus, zu warten auf die Antwort von Dir.
--------------------------------------------------------------------
Teach me, Lord, to wait down on my knees,
Till in Your own good time You answer my pleas;
Teach me not to rely on what others do,
But to wait in prayer for an answer from You.

CHORUS
Die da harren auf den Herrn, die erneuern
ihre Kraft, schwingen auf sich empor wie ein Adler,
werden laufen und nicht müde,
werden gehen und nicht matt.
Lehr' mich Herr, lehr' mich warten auf Dich.
--------------------------------------------------------------------
They that wait upon the Lord,
Shall renew their strength,
They shall mount up with wings as an eagle,
They shall run and not be weary,
They shall walk and not faint.
Teach me Lord, teach me, Lord, to wait.

Lehr uns, Herr, auszuharren,
bis die Herzen brennend sind,
bis in Dir, Herr, unser Leben
Seinen wahren Ruh'ort find't.
Herr, erneu're den Glauben,
dass wir schau'n nur auf Dich,
dass wir nur für Dich leben, Herr, darum bitte ich.
--------------------------------------------------------------------------
Teach me, Lord, to wait while hearts are aflame,
Help me humble my pride and call on Your Name.
Keep my faith renewed, keep my eyes on Thee,
Help me be on this earth what You want me to be.

Lehr, mich, Herr, auszuharren
und zu steh'n auf Deinem Wort,
bis die Wahrheit der Verheißung
sich in mir, Herr, offenbart,
was Du sprachst, muss bestehen,
es muss wachsen, gedeih'n,
bis ich nichts mehr and'res sehe, als nur Christus allein.
-------------------------------------------------------------------------------
Teach me, Lord, to wait and to stand on Thy word,
That I hear what you say and I see what you mean:
That the Spoken Word is the original seed
And that nothing can help me but only Thy word.";
740;We are the generation;F;"We're living in the evening time.
The race is almost through.
But God has chosen you and me -
There's still a job to do.
The Word that's been revealed to us
Must be prophesied again.
And the Message must reach everywhere
'til that last soul has come in.

Chorus
We are the generation, we´re the culmination,
The final voice the world will hear.
The coming of the Lord is here.
Living out the revelation,
Overcoming sin´s temptation,
The truth will go to every tongue and nation.
We are the chosen generation.

Comitted to the calling,
Together we stand strong.
Lifting up our voice as one
We sing the final song.
Oh, God has chosen us to conquer
Every test we face.
And He has seen us through this far.
And we'll finish by His grace.";
113;There's a country far / In that city where the;F;"Ja, da gibt`s ein Land, das noch kein Aug` gesehn,
eine ew`ge Stadt, die nie mehr wird vergehn.
Wenn wir treu sind, wohnen wir in Ewigkeit
in der Stadt, die der Herr hat bereit.
------------------------------------------------------------------
There's a country far beyond the starry sky, 
There's a city where there never comes a night; 
If we're faithful we shall go there by and by, 
It's the city where the Lamb is the light.

CHORUS
In der Stadt, die der Herr hat bereit, 
und Sein Licht, es erstrahlt allezeit.
Ich hab eine Wohnung dort, nur noch Freud`
an jenem Ort, in der Stadt, die der Herr hat bereit.
---------------------------------------------------------------------------
In that city where the Lamb is the light,
In that city where there cometh no night;
I've a mansion over there, 
And when free from toil and care,
I am going where the Lamb is the light.

Hier auf Erden sehn wir manchen Sonnenschein,
doch auch Wolken und auch Regen müssen sein,
doch dies ist vorbei, wenn wir in Ewigkeit
sehn die Stadt, die der Herr hat bereit.
----------------------------------------------------------------------------
Here we have our days of sunshine, but we know 
That the sun which shines upon us now so bright 
Will be changed to clouds and rain until we go
To the City where the Lamb is the light.

Ja, dort sehn wir ewiglich die Blumen blühn,
und kein Dunkel, keine Nacht solln wir dort sehn,
ohne Tränen sehen wir von Not befreit
jene Stadt, die der Herr hat bereit.
---------------------------------------------------------------------------
There the flowers bloom forever and the day 
Shall be one eternal day without a night; 
And our tears shall be forever wiped away, 
In that city where the Lamb is the light.

Müssen wir auch manchmal
durch Enttäuschung gehn,
manches Mal trifft uns des Lebens Bitterkeit,
all das ist vergessen an dem Morgen schon
in der Stadt, die der Herr hat bereit.
-------------------------------------------------------------------------
Here we have our disappointments all the while, 
And our fondest hopes but meet with bitter blight; 
Though by night we weep,
The morning brings a smile, 
In that city where the Lamb is the light.

Muss ich dann auf Erden gehn durchs finstre Tal,
kann kein Schatten mich erschrecken allezeit,
denn ich weiß, dass ich dort eine Wohnung hab
in der Stadt, die der Herr hat bereit.
--------------------------------------------------------------------------
Then let sunlight fade, let twilight bring its gloom. 
Not a shadow can my blissful soul affright; 
For I know that up in heaven there is room, 
In that city where the Lamb is the light.";
502;Since I saw my name / Seit ich sah mein Nam;G;"Seit ich sah mein' Nam'
in dem Buch der Erlösung,
seit ich sah mein' Nam' in dem Buch,
bin ich so froh über meinen Erlöser,
seit ich sah mein' Nam' in dem Buch.
-----------------------------------------------------------------
Since I saw my Name in the book of redemption,
Since I saw my Name in the book.
I have communion with Christ my Redeemer,
Since I saw my Name in the book.";
133;Once my soul was astray / When He reached down His;A;"Meine Seel' irrte ab, von dem himmlischen Pfad,
war erbärmlich, voll böser Begier,
doch mein Heiland, Er gab
mir den Frieden und Gnad',
als Er reichte Seine Hand nach mir.
--------------------------------------------------------------------------
Once my soul was astray from the heavenly way,
And was wretched and vile as could be;
But my Saviour above,
Gave me peace, joy and love,
When He reached down His hand for me.

CHORUS
Er reichte Seine Hand nach mir,
Er reichte Seine Hand nach mir.
War verlor'n, diente Fron,
ohne Gott's eig'nem Sohn,
als Er reichte Seine Hand nach mir.
-------------------------------------------------------
When He reached down His hand for me,
When He reached down His hand for me;
I was lost and undone, without God or His Son.
When He reached down His hand for me.

Verzweifelt war ich fort, als Er kam zu mir dort,
befreite mich von Sünden allhier.
Er hob mich aus dem Staub,
gab mir völligen Glaub',
als er reichte Seine Hand nach mir.
-------------------------------------------------------------------
I was nearing despair, when He came to me there,
And He showed me that I could be free;
Then He lifted my feet, gave me glory complete,
When He reached down His hand for me.

Nun mein Herz jubelt gern,
seit ich nenne Ihn ""Herrn"",
denn die Botschaft ist jetzt mein Panier.
Lehnend auf Seinen Arm,
bin geschützt ich vor Harm,
seit Er reichte Seine Hand nach mir.
-------------------------------------------------------
How my heart doth rejoice
Since I made Him my choice,
From the tempest to Him now I flee;
Now I lean on His arm, I'm secure from all harm,
Since He reached down His hand for me.

Weil der Herr mir nicht fremd,
hat die Freude kein End',
Herr, ich geb' all mein Leben zu Dir.
Führe mich an der Hand, bis ich sehe Dein Land,
denn Du reichtest Deine Hand nach mir.
--------------------------------------------------------------
Since the Lord gave me peace,
Heavenly joys never cease;
Lord, I give all my life unto Thee;
Guide my feet, hold my hand,
Grant with Thee I may stand,
For You reached down Your hand for me.";
196;When I saw the cleansing / I will praise Him;C;"Unerschöpflich strömt die Quelle,
die mich reinigt von der Schuld.
Und ich öffne mich dem Geiste,
der mir nachgeht mit Geduld.
---------------------------------------
When I saw the cleansing fountain
Open wide for all my sin,
I obeyed the Spirit's wooing,
When He said, ""Wilt thou be clean?""

CHORUS
Ich will preisen, ich will preisen
Gottes Lamm, das starb für mich!
Alle Ehre dem Erlöser,
denn Sein Blut wusch rein von aller Sünd`.
--------------------------------------------------------
I will praise Him! I will praise Him!
Praise the Lamb for sinners slain;
Give Him glory, all ye people,
For His Blood has washed away each stain.

Eng der Weg und schmal die Pforte,
Ihm zu folgen war mein Sinn,
alles was ich war und wollte,
legt' ich Ihm zu Füßen hin.
---------------------------------------
Though the way seems straight and narrow,
All I claimed was swept away;
My ambitions, plans and wishes,
At my feet in ashes lay.

Gottes Wort macht mich zum Tempel,
wo des Geistes Feuer brennt.
Immer sei Ihm Dank und Ehre,
der mich sanft beim Namen nennt.
-------------------------------------------
Then God's fire upon the altar
Of my heart was set aflame;
I shall never cease to praise Him,
Glory, glory to His name!

Preis dem teuren Namen Jesus!
Er nahm auf mich als Sein Kind.
Dessen bin ich immer fröhlich,
dass Er nahm hinweg die Sünd`.
---------------------------------------------
Blessed be the Name of Jesus!
I'm so glad He took me in;
He's forgiven my transgressions,
He has cleansed my heart from sin.";
