511;Children of the Light Arise;F;"Children of the Light arise,
Arise and take your place;
It's by grace, it's by grace, it's by grace.
If you're struggling in confusion
Wondering why your heart seems low,
Take your hands off this old world and let it go.

Chorus
Let it go, let it be, it's not reality,
But a shadow of a shadow of a shadow.
Walk like sons and daughters of your Father
Living here below;
For you're not of this old world, so let it go.

Children of the Light arise
Arise this is your day;
Watch and pray, watch and pray, watch and pray.
God's restored the Word, made clear His way
That you may trust and know
That you're not of this old world, so let it go.";
512;He's the One;C;"Who can move the mountains
That are hindering you today?
Who can pick them up like pebbles,
Clear them from the way?
Who can prove His power
When a Christian kneels to pray?
It is Jesus, He's the One.

Chorus
Jesus holds all power in His mighty 
  hand divine;
He's the One Who healed the sick,
Turned the water into wine.
He makes all things possible,
And He's a friend of mine.
Blessed Jesus, He's the One.

Who can heal the heartache
That is crushing you within?
Who can pour the balm of Heaven
Where the hurt has been?
Who can chase the shadows;
Make the song of joy begin?
It is Jesus, He's the One.

Who can keep you from all harm
And guide you by His hand?
Who can give you power for service
And the strength to stand?
Who can give you grace for all
That living will demand?
It is Jesus, He's the One.";
513;Why Shouldn't I Praise the Lord;Eb;"Into Jerusalem our Lord went;
There were praises to Him
From the people who had gathered there;
Him they highly esteemed.
But the Pharisees that gathered there,
Said, ""Make them be still.""
But Jesus said, ""The rocks will surely 
  cry out.
Let them shout as they will.""

Chorus
Why shouldn't I praise the Lord
He's been so good to me.
The living Word made flesh again
And revealed to me.
I was blind and I could not see
'Til this Message found me;
And then I rose up to praise the Lord
For all His mercies to me.

We shouldn't set with our heads 
  bowed low;
Christ is with us now.
Manifesting the Bride of Christ,
Since the true Word she's found.
And the manifested sons of God
This world will surely see,
And then He'll come and take 
  us away
From death, the last enemy.";
514;Hosanna, Blessed Be the Rock;Bb;"Hosanna, Blessed be the Rock,
And let the God of my salvation 
   be exalted.
Hosanna, Blessed be the Rock
And let the God of my salvation 
   be exalted.

I will call upon the Lord
For He is worthy to be praised
I will call upon the Lord
For He is worthy to be praised.";
515;OUR GOD IS GOOD TO GIVE US SO MANY BLESSINGS;F;"For forty long years God's children
Wandered in the wilderness
Searching for Canaan
That blessed promised land
They never went too hungry nor
They never got too thirsty
But the more that God kept blessing them
The more they would complain.

Chorus
Our God is good
To give us so many blessings
Undeserving, that's what we are
We ought to thank Him
Love and praise Him
A little more today
A whole lot more tomorrow.

In the times that we live
So many are unthankful
In many ways they fail to see
That God has given all
Never having time for God
They're always busy working
To pay for cars, new homes, TV's
And carpets wall-to-wall.";
516;ONLY THE LAMB IS WORTHY;F;"When He came here
He showed us the kingdom
And the love and the power in His name
But we chose to live in the darkness
You know He loves  His own just 
  the same.

Chorus
Only the Lamb is worthy
Of our praise, of our praise
So lift up the name of Jesus
The power lies in His name.

Don't you wonder why he gave
  us free choices
To love him or not on our own
Well, He wanted to give us the freedom
'Cause in choosing His glory is shown.";
517;Lord You're worthy;D;"Lord You're worthy:
To be praised, and I praise You
To bow down to, and I bow down to You
To be worshipped, and I worship You
I praise You, I bow down to You, I worship You.

Lord You're worthy:
To be honored and I honor You
To believe in and I believe in You
To be trusted and I put my trust in You
I honor You, I worship You, I put my trust in You.

Lord, You're worthy:
To be loved and I love You
Of my life and I give my life to You
Oh so worthy, I give my all to You
I love You, I live for You, I give my all for You.";
518;NO, NOT ONE;F;"There's not a friend like the lowly Jesus, 
No, not one! no, not one!
None else could heal all our soul's diseases,
No, not one, no, not one!

Chorus
Jesus knows all about our struggles,
He will guide till the day is done,
There's not a friend like the lowly Jesus, 
No, not one, No, not one!

No friend like Him is so high and holy,
No, not one! no, not one!
And yet no friend is so meek and lowly,
No, not one, no, not one!

There's not an hour that He is not near us,
No, not one! no, not one!
No night so dark but His love can cheer us,
No, not one, no, not one!

Did ever saints find this Friend forsake Him?
No, not one! no, not one!
Or sinner find that He would not take him?
No, not one, no not one!

Was e'er a gift, like the Savior given?
No, not one! no, not one!
Will He refuse us a home in Heaven?
No, not one, no, not one.";
519;I'M AN OVERCOMER;Eb;"Now, I'm an overcomer
By the Spirit of the Lord
That lives within me.
I'm an overcomer
With the promise of a life eternally.
But I once was lost in sin,
And I had no strength within
To resist the way that I had gone,
To leave the road that I was on.
Jesus took away my sin
And placed His Holy Spirit in
And gave me power to be an overcomer.";
520;RIVERS OF LIVING WATER;C;"Elijah went to visit one
A Shunammite indeed
Asking for cake to eat
She did quickly heed
And because her faith didn't waver
Without doubts and fear,
The meal and oil didn't fail
Those famine years.

CHORUS	
Rivers of living water
Flowing out through me
Causing the lame to walk
And the blind to see
I know that day is near at hand
Whatever men may say
Surrender Him your all
And He'll repay.

A little woman from Samaria
With a rope and pail
She came to quench her thirst
When all else did fail
Jesus came, asked for a drink
And saying ""I am He""
Away she went in glorious victory.

Another woman from Kentucky
Much in poverty
However rich in faith
That her sons would see
Honored by the presence of
The prophet of our day
Was granted her request
Without delay.

Yesterday, today, forever
Jesus is the same
John 14, Mark 16, many more can claim
Quickly I will get things ready
There's no time to stall
For soon the Holy Ghost
And fire shall fall.";
521;COMPLETE IN HIM;C;"There's nothing more that I can do
For Jesus did it all.
There's nothing more that I can do
For Jesus did it all.
There's nothing more that I can do
For Jesus did it all.
And I am complete in Him.

Chorus
Complete, complete,
Complete in Him,
I am complete in Him.
Complete, complete,
Complete in Him,
I am Complete in Him.

The fulness of the Godhead dwelleth
Bodily in  my Lord.
The fulness of the Godhead dwelleth
Bodily in  my Lord.
The fulness of the Godhead dwelleth
Bodily in  my Lord.
And I am complete in Him.

The message of the seven seals is
Revealed to the Bride.
The message of the seven seals is
Revealed to the Bride.
The message of the seven seals is
Revealed to the Bride.";
522;JESUS HOLD MY HAND;Eb;"As I travel thru this pilgrim land
There is a Friend who walks with me,
Leads me safely thru the sinking sand,
It is the Christ of Calvary;
This would be my pray'r, dear Lord, each day
To help me do the best I can,
For I need Thy light to guide me day and night,
Blessed Jesus, hold my hand.

CHORUS
Jesus, hold my hand,
I need Thee ev'ry hour,
Thru this pilgrim land, 
Protect me by Thy pow'r
Hear my feeble plea,
O Lord, look down on me,
When I kneel in pray'r
I hope to meet you there,
Blessed Jesus, hold my hand.

Let me travel in the light divine,
That I may see the blessed way;
Keep me that I may be wholly Thine
And sing redemption's song some day;
I will be a soldier brave and true
And ever firmly take a stand,
As I onward go and daily meet the foe,
Blessed Jesus hold my hand.

When I wander thru the valley dim
Toward the setting of the sun,
Lead me safely to a land of rest 
If I a crown of life have won
I have put my faith in Thee, dear Lord,
That I may reach the golden strand,
There's no other friend on whom I can depend, 
Blessed Jesus, hold my hand.";"1938 in ""Gems of Gladness"" by Hartford Music Co."
523;Praise the Lord (Magnify Him Together);Bb;"Praise the Lord -- Praise the Lord,
Magnify Him together.
Jesus Christ is the same, 
Yesterday and forever.

Pure and spotless and robed in white,
Is the Church triumphant.
Bride and Groom -- now are one,
The invisible union.";
524;O LORD, YOU'RE BEAUTIFUL;F;"O Lord, You're beautiful,
Your face is all I seek;
For when Your eyes are on this child,
Your grace abounds to me.

I wanna take your Word and 
Shine it all around,
But first help me to just live it Lord
And when I'm doing well, 
Help me to never seek a crown,
Only to give all of the glory to You!

O Lord, please light the fire,
That once burned bright and clear,
Replace the lamp of my first love,
That burns with holy fear.

O Lord, my body is tired
But You keep reminding me
Of many tireless men
Who spilled their blood for Thee!

O Lord, my faith is small
And I need a touch from You
Your Book of books lies undisturbed
And my prayers to You are few

I wanna take your Word and 
Shine it all around,
But first help me to just live it Lord
And when I'm doing well, 
Help me to never seek a crown,
Only to give all of the glory to You!

O Lord, You're beautiful,
Your face is all I seek;
For when Your eyes are on this child,
Your grace abounds to me.";1980 Birdwing Music Co./Cherry Lane Music Publishing  ARR, ICS, UBP, CCLI # 264326
525;Let the Redeemed of the Lord Say So;C;"Let the redeemed of the Lord say so;
Let the redeemed of the Lord say so;
Let the redeemed of the Lord say so,
I'm redeemed, I'm redeemed,
Praise the Lord.";
