217;Wings Of A Dove;C;"Noah had drifted
On the floods many days
He searched for land
In various ways
Troubles he had some,
But not from above,
God gave him His sign
On the wings of a dove.

CHORUS
On the wings of a snow-white dove,
God sends His pure, sweet love,
A sign from above, 
On the wings of a dove.

Jesus, our Saviour
Came to earth one day;
He was born in a stable,
In a manger of hay;
Though here rejected,
But not from above,
God gave us His sign,
On the wings of a dove.

Though I have suffered
In many a way,
I cried for healing
Both night and day;
Faith wasn't forgotten
By the Father above,
He gave me His sign
On the wings of a dove.";� Public Domain
218;Beyond The Sunset;Db;"Beyond the sunset, 
Oh blissful morning,
When with our Saviour 
Heaven is begun.
Earth's toiling ended, 
Oh glorious dawning;
Beyond the sunset, 
when day is done.

Beyond the sunset 
No clouds will gather,
No storms will threaten, 
No fears annoy.
Oh day of gladness, 
Oh day unending;
Beyond the sunset, eternal joy.

Beyond the sunset, 
A hand will guide me
To God, the Father, 
Whom I adore;
His glorious presence, 
His words of welcome,
Will be my portion 
On that fair shore.

Beyond the sunset, 
Oh glad reunion,
With our dear loved ones 
Who've gone before.
In that fair homeland 
We'll know no parting
Beyond the sunset forevermore.";� Public Domain
219;Shall We Gather At The River;C;"Shall we gather at the river, 
Where bright angel feet have trod,
With its crystal tide forever,
Flowing from the throne of God.

CHORUS
Yes, we'll gather at the river,
The beautiful, the beautiful river;
Gather with the saints at the river
That flows from the throne of God.

On the bosom of the river,
Where the Saviour-King we own,
We shall meet and sorrow never,
'Neath the glory of the throne.

On the margin of the river,
Washing up its silver spray,
We will walk and worship ever,
All the happy, golden day.

Ere we reach the shining river,
Lay we every burden down;
Grace our spirits will deliver,
And provide a robe and crown.

At the smiling of the river,
Mirror of the Saviour's face,
Saints whom death will never sever
Lift their songs of saving grace.

Soon we'll reach the shining river,
Soon our pilgrimage will cease;
Soon our happy hearts will quiver
With the melody of peace.";� Public Domain
220;Must Jesus Bear Alone?;G;"Must Jesus bear the cross alone,
And all the world go free?
No, there's a cross for every one,
And there's a cross for me.

The consecrated cross I'll bear,
Till death shall set me free,
And then go home my crown to wear,
For there's a crown for me.

Upon the crystal pavement, down
At Jesus' pierced feet,
With joy I'll cast my golden crown,.
And His dear name repeat.

Oh precious cross! Oh glorious crown!
Oh resurrection day!
Ye angels from the stars come down
And bear my soul away.";� Public Domain
221;Won't It Be Wonderful?;F;"When with the Saviour 
we enter the gloryland,
Won't it be wonderful there?
Ended the troubles 
and cares of the storyland,
Won't it be wonderful there?

CHORUS
Won't it be wonderful there?
Having no burdens to bear?
Joyously singing 
With heart-bells all ringing,
Oh won't it be wonderful there?

Walking and talking with Christ, 
     the supernal One,
Won't it be wonderful there?
Praising adoring the matchless 
     eternal One,
Won't it be wonderful there?

There where the tempest 
Will never be sweeping us,
Won't it be wonderful there?
Sure that forever the Lord 
     will be  keeping us,
Won't it be wonderful there?";� Public Domain
222;When I Reach That City;F;"On the top of Mount Zion is a city
And the earth with glory it doth fill;
I shall look on its beauty in the 
     morning
When I reach that city on the hill.

CHORUS
Oh, that city on Mount Zion,
Tho' a pilgrim, yet I love thee still;
I'll not leave thee, through the ages,
When I reach that city on the hill.

I'm invited to come home to that city,
For the Word says, ""Whosoever will,""
And I'll find there a mansion for me
     waiting
When I reach that city on the hill.

Death will never molest me in that city,
Never leave me lying cold and chill;
And I'll enter to live up there forever
When I reach that city on the hill.

So I'll stay here until my Saviour 
     calls me,
Trying daily to perform His will;
Then He'll say unto me, ""Well done,""
     up yonder
When I reach that city on the hill.";� Public Domain
223;I Am Resolved;Ab;"I am resolved no longer to linger,
Charmed by the world's delight;
Things that are higher, 
     things that are nobler,
These have allured my sight.

CHORUS
I will hasten to Him,
Hasten so glad and free,
Jesus, greatest, highest,
I will come to Thee.

I am resolved to go to the Saviour, 
Leaving my sin and strife;
He is the true One, He is the just One,
He hath the words of life.

I am resolved to follow the Saviour,
Faithful and true each day;
Heed what He sayeth, 
     do what He willeth,
He is the living way.

I am resolved to enter the kingdom,
Leaving the paths of sin;
Friends may oppose me, 
     foes may beset me
Still will I enter in.

I am resolved, and who will go with me?
Come, friends, without delay,
Taught by the Bible, led by the Spirit,
We'll walk the heavenly way.";� Public Domain
224;Jesus Is The One;F;"Jesus is the one, 
Yes He's the only one,
Let Him have His way 
Until the day is done;
When He speaks, you know 
The clouds will have to go,
Just because He loves you so.";� Public Domain
225;Open My Eyes, That I May See;Bb;"Open my eyes, 
That I may see
Glimpses of truth 
Thou hast for me;
Place in my hands 
The wonderful key
That shall unclasp, 
And set me free.

CHORUS
Silently now I wait for Thee,
Ready my God, Thy will to see;
Open my eyes, illumine me,
Spirit Divine!

Open my ears, 
That I may hear
Voices of truth 
Thou sendest clear;
And while the wave-notes 
Fall on my ear,
Everything false 
Will disappear,

Open my mouth, 
And let me bear
Gladly the warm 
Truth everywhere;
Open my heart, 
And let me prepare,
Love with Thy children 
Thus to share.";� Public Domain
226;The Love Of God;C;"The love of God is greater far
Than tongue or pen can ever tell;
It goes beyond the highest star,
And reaches to the lowest hell.
The guilty pair, bowed down with care,
God gave His Son to win;
His erring child He reconciled,
And pardoned from his sin.

CHORUS
Oh, love of God, how rich and pure!
How measureless and strong!
It shall forevermore endure,
The saints and angels song.

When hoary time shall pass away,
And earthly thrones and kingdoms fall;
When men who here refuse to pray,
On rocks and hills and mountains call;
God's love, so sure, shall still endure,
All measureless and strong;
Redeeming grace to Adam's race,
The saints and angels' song.

Could we with ink the ocean fill,
And were the skies of parchment made;
Were every stalk on earth a quill,
And every man a scribe by trade;
To write the love of God above
Would drain the ocean dry;
Nor could the scroll contain the whole,
Though stretched from sky to sky.";� Public Domain
227;The Meeting In The Air;Bb;"You have heard of little Moses in the bulrush,
You have heard of fearless David and his sling
You have heard the story told of dreaming 
     Joseph,
And of Jonah and the whale you often sing.
There are many, many others through the Bible,
I should like to meet them all, I do declare!
By and by the Lord will surely let us meet them,
At the meeting in the air.

CHORUS
There is going to be a meeting in the air.
In the sweet, sweet by and by;
I am going to meet you, meet you over there
In that home beyond the sky;
Such singing you will hear, 
Never heard by mortal ear,
'Twill be glorious, I do declare!
And God's own Son will be the leading One
At the meeting in the air.

Many things will there be missing 
In that meeting:
For the mourners bench 
Will have no place at all;
There will never be a sermon 
Preached to sinners,
For the sinner had refused to heed the call.
There will be no mourning 
Over wayward loved ones,
There will be no lonely nights of pleading prayer;
All our burdens and our anguish will be lifted
At that meeting in the air.

There the doubters will be missing altogether,
All the skeptics will be absent on that day;
There will be no grumblers present to disturb us,
And the Achans will be busy far away.
There the saints will have His 
     ""seal upon their foreheads,""
Dressed in raiment none 
But ransomed ones can wear;
All who have the wedding garments 
     will be present, 
At the meeting in the air.";� Public Domain
228;The Old Time Religion;G;"It's the old-time Holy Spirit,
And the devil won't go near It,
That's the reason people fear It;
But it's good enough for me.

CHORUS
Give me that old-time religion,
Give me that old-time religion,
Give me that old-time religion,
It's good enough for me.

It will make you stop your lying;
It will save you when you're dying;
It will start the devil flying;
And It's good enough for me.

It's so good I want no other,
For It makes me love my brother;
And It brings things from under 
     cover,
And It's good enough for me.";� Public Domain
229;Jesus, The Light;Eb;"All ye saints of light proclaim,
Jesus, the light of the world;
Life and mercy in His name,
Jesus, the light of the world.

CHORUS
We'll walk in the light, 
    the beautiful light,
Come where the dewdrops 
    of mercy are bright;
Shine all around us 
    by day and by night,
Jesus, the light of the world.

Hear the Saviour's earnest call,
Jesus, the light of the world;
Send the Gospel truth to all,
Jesus, the light of the world.

Why not seek Him then today,
Jesus, the light of the world;
Go with truth the narrow way,
Jesus, the light of the world.

Come, confess Him as your King, 
Jesus, the light of the world;
Then the bells of heaven will ring,
Jesus, the light of the world.";� Public Domain
230;It's Dripping With Blood;Eb;"The first one to die for 
This Holy Ghost plan,
Was John the Baptist, 
But he died like a man;
Then came the Lord Jesus, 
They crucified Him,
He taught that the Spirit 
Would save men from sin.

CHORUS
It's dripping with blood, Yes, 
It's dripping with blood,
This Holy Ghost Gospel 
Is dripping with blood,
The blood of disciples 
Who died for the Truth,
This Holy Ghost Gospel 
Is dripping with blood.

There was Peter and Paul, 
And John the divine,
They gave up their lives so 
This Gospel could shine;
They mingled their blood, 
Like the prophets of old,
So the true Word of God 
Could honest be told.

Then they stoned Stephen, 
He preached against sin,
He made them so angry, 
They dashed his head in;
But he died in the Spirit, 
And gave up the ghost,
And went to join others, 
In that life-giving host.

There's souls under the altar, 
Crying, ""How long?""
For the Lord to punish 
Those who've done wrong;
But there's going to be more 
Who'll give their life's blood
For this Holy Ghost Gospel 
And its crimson flood.";� Public Domain
231;Have Thine Own Way, Lord;Eb;"Have Thine own way, Lord!
Have Thine own way!
Thou are the Potter;
I am the clay.
Mould me and make me
After Thy will,
While I am waiting, 
Yielded and still.

Have Thine own way, Lord!
Have Thine own way!
Search me and try me,
Master, today!
Whiter than snow, Lord,
Wash me just now,
As in thy presence
Humbly I bow.

Have Thine own way, Lord!
Have Thine own way!
Wounded and weary,
Help me, I pray!
Power, all power,
Surely is Thine!
Touch me and heal me,
Saviour divine.

Have Thine own way, Lord!
Have Thine own way!
Hold o'er my being
Absolute sway!
Fill with Thy Spirit
Till all shall see
Christ only, always,
Living in me.";� Public Domain
232;The Homecoming Week;F;"Upon our journey here below 
     we meet with pain and loss;
Sometimes there is a crown of thorns,
     sometimes the heavy cross.
The dreary road to Calvary,
     the bitter goad and sting,
But what's inside those gates of pearl
     will be worth everything.

CHORUS
When we're inside the gates of pearl,
We'll learn a lot of things,
We'll have a harp that's made of gold,
Perhaps a thousand strings;
We'll sing and shout and dance about,
The Lamb will dry our tears;
We'll have a grand homecoming week,
The first ten thousand years.

The shadows now begin to fall,
     the time is drawing nigh,
When Christ our Lord shall come again
     like lightning from the sky.
And while we wait and suffer here, 
     praise God, we'll shout and sing,
For one glimpse through those gates
     of pearl will be worth everything.

The precious blood of God's own Son
     has saved and sanctified
A wondrous people for His name 
     and they are called the Bride.
Though here neglected and despised,
     one day the Lord will bring
His chosen ones within the gates,
     and that's worth everything.";� Public Domain
233;Swing Low, Sweet Chariot;F;"I looked over Jordan and what did I see
Coming for to carry me home;
A band of angels coming after me,
Coming for to carry me home.

CHORUS
Swing low, sweet chariot, 
Coming for to carry me home;
Swing low, sweet chariot,
Coming for to carry me home.

If you get there before I do,
Coming for to carry me home;
Tell all my friends I'm a-coming too,
Coming for to carry me home.";� Public Domain
234;Peace In The Valley;C;"Well, I'm tired and so weary, 
But I must go along;
Till the Lord comes and calls 
Me away, oh, yes;
Well the morning is bright 
And the Lamb is the Light;
And the night, night is as fair 
As the day, oh yes.

CHORUS
There will be peace in the valley 
For me some day;
There will be peace in the valley 
For me, oh, Lord, I pray;
There'll be no sadness, no sorrow,
     no trouble I'll see;
There will be peace 
In the valley for me.

There the flow'rs will be blooming, 
And the grass will be green;
And the skies will be clear 
And serene, oh, yes;
Well the sun ever beams, 
In this valley of dreams;
And no clouds there will ever 
Be seen,oh, yes.

Well, the bear will be gentle, 
And the wolf will be tame;
And the lion shall lay down 
By the lamb, oh, yes;
Well the beast from the wild, 
Shall be led by a little child;
And I'll be changed, changed 
From this creature that I am, oh, yes.";� Public Domain
235;Wonderful;F;"Oh my heart sings today, 
Sings for joy and gladness,
Jesus saves, satisfies, 
Banishes my sadness;
Guilt is gone, peace is mine, 
Peace like to a river,
Jesus is wonderful, 
Mighty to deliver.

CHORUS
Wonderful, wonderful, 
Jesus is to me,
Counselor, Prince of Peace, 
Mighty God is He;
Saving me, keeping me 
From all sin and shame,
Wonderful is my Redeemer, 
Praise His name!

Once a slave, now I'm free, 
Free from condemnation,
Jesus gives liberty 
And a full salvation;
Now the sins of the past 
Have been all forgiven,
And my name is inscribed 
On the book of heaven.

Living here with my Lord 
In a holy union,
Day by day, all the way 
Holding sweet communion;
Oh what change grace hath wrought 
In my lowly station!
Since my soul has received 
Full and free salvation.";� Public Domain
236;I'll Be Listening;F;"When the Saviour calls I will answer,
When He calls for me I will hear;
When the Saviour calls I will answer,
I'll be somewhere list'ning for my name.

CHORUS
I'll be somewhere list'ning,
I'll be somewhere list'ning,
I'll be somewhere list'ning for my name;
I'll be somewhere list'ning,
I'll be somewhere list'ning,
I'll be somewhere list'ning for my name.

If my heart is right when He calls me,
If my heart is right I will hear;
If my heart is right when He calls me,
I'll be somewhere list'ning for my name.

If my robe is white when He calls me,
If my robe is white I will hear;
If my robe is white when He calls me,
I'll be somewhere list'ning for my name.";� Public Domain
237;Turn Your Eyes Upon Jesus;F;"O soul, are you weary and troubled?
No light in the darkness you see?
There's light for a look at the Saviour,
And life more abundant and free!

CHORUS
Turn your eyes upon Jesus,
Look full in His wonderful face;
And the things of earth
Will grow strangely dim
In the light of His glory and grace.

Through death into life everlasting
He passed, and we follow Him there;
Over us sin no more hath dominion,
For more than conqu'rors we are!

His Word shall not fail you, 
     He promised;
Believe Him, and all will be well;
Then go to a world that is dying, 
His perfect salvation to tell!";� Public Domain
238;A Child Of The King;Eb;"My Father is rich in 
     houses and lands,
He holdeth the wealth of 
      the world in His hands!
Of rubies and diamonds, 
      of silver and gold
His coffers are full, 
     He has riches untold.

CHORUS
I'm a child of the King!
A child of the King!
With Jesus my Saviour,
I'm a child of the King!

My Father's own Son, 
      the Saviour of men,
Once wandered o'er earth 
     as the poorest of  them;
But now He is reigning 
     forever on high,
And will give me a home 
     in heav'n by and by.

I once was an outcast, 
     stranger on earth,
A sinner by choice, 
     and an alien by birth!
But I've been adopted, 
     my name's written down,
An heir to a mansion, 
     a robe, and a crown.

A tent or a cottage, 
     why should I care?
They're building a palace 
     for me over there!
Though exiled from home, 
     yet still I may sing:
All glory to God, 
     I'm a child of the King!";� Public Domain
239;Battle Hymn Of The Republic;Ab;"Mine eyes have seen the glory
     of the coming of the Lord;
He is trampling out the vintage 
Where the grapes of wrath are stored;
He hath loosed the fateful lightning
     of His terrible swift sword;
His truth is marching on.

CHORUS
Glory! Glory, hallelujah!
Glory! Glory, hallelujah!
Glory! Glory, hallelujah!
His Truth is marching on.

I have seen Him in the watchfires
     of a hundred circling camps;
They have builded Him an altar
     in the evening dews and damps;
I can read His righteous sentence
     by the dim and flaring lamps;
His day is marching on.

He has sounded forth the trumpet
     that shall never sound retreat;
He is sifting out the hearts of men
     before His judgment seat;
Oh be swift, my soul, to answer Him!
     be jubilant, my feet!
Our God is marching on.

In the beauty of the lilies
     Christ was born across the sea,
With a glory in His bosom
     that transfigures you and me;
As He died to make men holy,
     let us die to make men free;
While God is marching on.";� Public Domain
240;The Unveiled Christ;C;"Once Our blessed Christ of beauty, 
Was veiled off from human view;
But through suff'ring, 
     death and sorrow,
He has rent the veil in two.

CHORUS
Oh behold the man of sorrows,
Oh behold Him in plain view,
Lo! He is the mighty conqueror,
Since He rent the veil in two,
Lo! He is the mighty conqueror,
Since He rent the veil in two.

Yes, He is with God, the Father,
Interceding there for you;
For He is the mighty conqueror,
Since He rent the veil in two.

Holy angels bow before Him,
Men of earth give praises due,
For He is the well beloved,
Since He rent the veil in two.

Throughout time and endless ages,
Heights and depths of love so true,
He alone can be the giver,
Since He rent the veil in two.";� Public Domain
241;Hold To God's Hand;F;"Time is filled with swift transition,
Naught of earth unmoved can stand,
Build your hopes on things eternal,
Hold to God's unchanging hand!

CHORUS
Hold to God's unchanging hand!
Hold to God's unchanging hand!
Build your hopes on things eternal,
Hold to God's unchanging hand!

Trust in Him who will not leave you,
Whatsoever years may bring,
If by earthly friends forsaken,
Still more closely to Him cling!

Covet not this world's vain riches,
That so rapidly decay,
Seek to gain the heavenly treasures,
They will never pass away!

When your journey is completed,
If to God you have been true,
Fair and bright the home in glory,
Your enraptured soul will view!";
242;One Day;C;"One day when heaven 
Was filled with His praises,
One day when sin 
Was as black as could be,
Jesus came forth 
To be born of a virgin -
Dwelt amongst men, 
My example is He!

CHORUS
Living, He loved me; 
Dying, He saved me;
Buried, He carried 
My sins far away;
Rising, He justified 
Freely forever:
One day He's coming - 
Oh, glorious day!

One day they led Him 
Up Calvary's mountain,
One day they nailed Him 
To die on the tree;
Suffering anguish, 
Despised and rejected:
Bearing our sins, 
My Redeemer is He!

One day they left Him 
Alone in the garden,
One day He rested, 
From suffering free;
Angels came down 
O'er His tomb to keep vigil;
Hope of the hopeless, 
My Saviour is He!

One day the grave could 
Conceal Him no longer,
One day the stone rolled 
Away from the door;
Then He arose, over death 
He had conquered;
Now is ascended, 
My Lord evermore!

One day the trumpet will 
Sound for His coming,
One day the skies with 
His glory will shine;
Wonderful day, 
My beloved ones bringing;
Glorious Saviour, 
This Jesus is mine!";� Public Domain
243;The Lifeboat;F;"We're floating down the stream of time,
We have not long to stay;
The stormy clouds of darkness
Will turn to brightest day.
Then let us all take courage,
For we're not left alone;
The lifeboat soon is coming
To gather the Jewels home.

Chorus
Then cheer, my brother, cheer,
Our trial will soon be o'er,
Our loved ones we shall meet, shall meet,
Upon the golden shore.
We're pilgrims and we're strangers here,
We're seeking a city to come,
The lifeboat soon is coming,
To gather the Jewels home.

Sometimes the Devil tempts me,
And says it's all in vain
To try to live a Christian life
And walk in Jesus' name;
But then we hear the Master say,
""I'll lend you a helping hand,
And if you'll only trust Me,
I'll guide you to the land.""

The lifeboat soon is coming,
By eyes of faith I see
As she sweeps through the waters
To rescue you and me,
And land us safely in the port
With friends we love so dear.
""Get ready,"" cries the Captain;
""Oh, look, she's almost here.""

Oh, now's the time to get on board,
While she is passing by;
But if you stand and wait too long, 
You shall forever die;
The fare is paid for one and all,
The Captain bids you come,
And get on board the lifeboat,
She'll carry you safely home.";� Public Domain
244;Down From His Glory;Eb;"Down from His glory, 
Ever living story,
My God and Saviour came, 
And Jesus was His Name.
Born in a manger, 
To His own a stranger,
A Man of sorrows, 
Tears and agony.

CHORUS
Oh how I love Him!  
How I adore Him!
My breath, my sunshine, 
My all in all!
The great Creator 
Became my Saviour,
And all God's fullness 
Dwelleth in Him.

What condescension, 
Bringing us redemption;
That in the dead of night, 
Not one faint hope in sight;
God, gracious, tender, 
Laid aside His splendor,
Stooping to woo, to win, 
To save my soul.

Without reluctance, 
Flesh and blood His substance,
He took the form of man, 
Revealed the hidden plan.
Oh glorious mystery, 
Sacrifice of Calvary,
And now I know 
Thou art  the great ""I Am.""";� Public Domain
245;Bound For The Promised Land;Eb;"On Jordan's stormy banks I stand,
And cast a wishful eye,
Toward Canaan's fair and happy land,
Where my possessions lie.

CHORUS
I am bound for the promised land,
I am bound for the promised land;
Oh who will come and go with me?
I am bound for the promised land.

O'er all those wide extended plains
Shines one eternal day;
There God the Son forever reigns,
And scatters night away.

No chilling winds, nor pois'nous breath,
Can reach that healthful shore;
Sickness and sorrow, pain and death,
Are feared and felt no more.

When shall I reach that happy place, 
And be forever blest!
When shall I see my Father's face,
And in His bosom rest?";� Public Domain
246;How Great Thou Art;Ab;"Oh Lord my God!  
When I in awesome wonder,
Consider all the worlds 
Thy hands have made;
I see the stars, 
I hear the rolling thunder,
Thy pow'r throughout 
The universe displayed.

CHORUS
Then sings my soul, 
My Saviour God to Thee;
How great Thou art, 
How great Thou art!
Then sings my soul, 
My Saviour God to Thee;
How great Thou art, 
How great Thou art!

When through the woods,
And forest glades I wander
And hear the birds, 
Sing sweetly in the trees;
When I look down,
From lofty mountain grandeur
And hear the brook 
And feel the gentle breeze.

And when I think that God, 
His Son not sparing,
Sent Him to die, 
I scarce can take it in;
That on the cross, 
My burden gladly bearing,
He bled and died, 
To take away my sin.

When Christ shall come, 
With shout of acclamation
And take me home, 
What joy shall fill my heart!
Then I shall bow, 
In humble adoration
And there proclaim, 
My God, how great
    Thou art!";� Public Domain
247;Leave It There;F;"If the world from you withholds 
Of its silver and its gold,
And you have to get along 
With meager fare,
Just remember, in His Word, 
How He feeds the little bird;
Take your burden to the Lord 
And leave it there.

CHORUS
Leave it there, leave it there,
Take your burden to the Lord 
And leave it there;
If you trust and never doubt,
He will surely bring you out;
Take your burden to the Lord 
And leave it there.

If your body suffers pain 
And your health you can't regain,
And your soul is 
Almost sinking in despair,
Jesus knows the pain you feel,
He can save and He can heal;
Take your burden to the Lord 
And leave it there.

When your enemies assail
And your heart begins to fail,
Don't forget that God 
In heaven answers prayer;
He will make a way for you 
And will lead you safely through;
Take your burden to the Lord 
And leave it there.

When your youthful days are gone
And old age is stealing on,
And your body bends 
Beneath the weight of care;
He will never leave you then,
He'll go with you to the end;
Take your burden to the Lord 
And leave it there.";� Public Domain
248;What A Day That Will Be;F;"There is coming a day 
When no heartaches shall come,
No more clouds in the sky, 
No more tears to dim the eye;
All is peace forevermore 
On that happy golden shore,
What a day, glorious day 
That will be.

CHORUS
What a day that will be
When my Jesus I shall see,
When I look upon His face, 
The One who saved me by His grace;
When He takes me by the hand,
And leads me through 
The Promised Land,
What a day, glorious day 
That will be.

There'll be no sorrow there, 
No more burdens to bear,
No more sickness, no pain, 
No more parting over there;
And forever I will be 
With the One who died for me,
What a day, glorious day 
That will be.";� Public Domain
249;Nothing Between;F;"Nothing between my soul and the Saviour,
Naught of this world's delusive dream:
I have renounced all sinful pleasure,
Jesus is mine, there's nothing between.

CHORUS
Nothing between my soul and the Saviour,
So that His blessed face may be seen;
Nothing preventing the least of His favour,
Keep the way clear!  Let nothing between.

Nothing between like worldly pleasure;
Habits of life, though harmless they seem,
Must not my heart from Him ever sever;
He is my all, there's nothing between.

Nothing between, like pride or station;
Self or friends shall not intervene;
Though it may cost me much tribulation,
I am resolved, there's nothing between.

Nothing between, e'en many hard trials,
Though the whole world against me convene;
Watching with prayer and much self-denial,
I'll triumph at last, with nothing between.";� Public Domain
250;In Times Like These;F;"In times like these you need a Saviour,
In times like these you need an anchor
Be very sure, be very sure,
Your anchor holds and grips 
     the solid rock.

CHORUS
This rock is Jesus, Yes, He's the One,
This rock is Jesus, the only One;
Be very sure, be very sure,
Your anchor holds and grips 
     the solid rock.

In times like these you need the Bible,
In times like these oh be not idle,
Be very sure, be very sure,
Your anchor holds and grips 
     the solid rock.

In times like these, I have a Saviour,
In times like these, I have an anchor,
I'm very sure, I'm very sure,
My anchor holds and grips 
     the solid rock.";� Public Domain
251;He Abides;F;"I'm rejoicing night and day,
As I walk the pilgrim way,
For the hand of God in all my life I see,
And the reason of my bliss,
Yes, the secret all is this:
That the Comforter abides with me.

CHORUS
He abides, He abides,
Hallelujah, He abides with me
I'm rejoicing night and day,
As I walk the narrow way,
For the Comforter abides with me.

Once my heart was full of sin,
Once I had no peace within,
Till I heard how Jesus died upon the tree;
Then I fell down at His feet,
And there came a peace so sweet,
Now the Comforter abides with me.

He is with me everywhere,
And He knows my every care
I'm as happy as a bird and just as free;
For the Spirit has control,
Jesus satisfies my soul,
Since the Comforter abides with me!

There's no thirsting for the things
Of the world, they've taken wings;
Long ago I gave them up, and instantly
All my night was turned to day,
All my burdens rolled away,
Now the Comforter abides with me!";� Public Domain
252;That Man From Galilee;Eb;"In a manger long ago, 
I know it's really so,
A Babe was born 
To save men from their sin.
John saw Him on the shore, 
The Lamb forevermore,
Oh, the Christ, 
The Crucified of Calvary.

CHORUS
Oh I love that Man from Galilee,
For He's done so very much for me.
He's forgiven all my sins, 
Placed the Holy Ghost within;
Oh I love that man 
     from Galilee.

The publican went to pray 
In the temple there one day,
He cried, ""O Lord 
     be merciful to me!""
He was forgiven of every sin, 
And a deep peace placed within;
He said, ""Come see this Man 
     from Galilee.""

The lame was made to walk, 
The dumb was made to talk,
That power was spoken with 
Love upon the sea;
The blind was made to see, 
I know it could only be
The mercy of that Man 
     from Galilee.

Nicodemus came by night, 
To know the way of right,
He asked the Son of Man 
What must he do.
These words He said to him, 
""Ye must be born again,""
By the Spirit of that Man 
     from Galilee.

The woman at the well, 
He all her sins did tell,
How five husbands 
She had at that time,
She was forgiven of every sin, 
And a deep peace came within;
Then she cried, ""Come see that 
     Man from Galilee!""";� Public Domain
253;Then Jesus Came;C;"One sat alone beside the 
    highway begging,
His eyes were blind, the light he 
    could not see;
He clutched his rags and shivered 
    in the shadows,
Then Jesus came and bade his 
    darkness flee.

CHORUS
When Jesus comes the tempter's 
    power is broken;
When Jesus comes, the tears 
    are wiped away.
He takes the gloom and fills the 
    life with glory,
For all is changed when Jesus 
    comes to stay.

From home and friends the evil 
    spirits drove him,
Among the tombs he dwelt in misery;
He cut himself as demon pow'rs 
    possessed him,
Then Jesus came and set the 
    captive free.

Unclean! unclean! The leper cried 
    in torment,
The deaf, the dumb, in helplessness 
    stood near;
The fever raged, disease had gripped 
    its victim,
Then Jesus came and cast 
    out every fear.

So men today have found the 
    Saviour able,
They could not conquer passion, 
    lust and sin;
Their broken hearts had left them sad 
    and lonely,
Then Jesus came and dwelt 
    Himself within.";� Public Domain
254;Such Love;F;"That God should love 
A sinner such as I,
Should yearn to change
My sorrow into bliss,
Nor rest till He 
Had planned to bring me nigh,
How wonderful is love like this!

CHORUS
Such love, such wondrous love,
Such love, such wondrous love,
That God should love 
A sinner such as I,
How wonderful is love like this!

That Christ should join 
So freely in the scheme,
Although it meant 
His death on Calvary,
Did ever human tongue 
Find nobler theme
Than love divine 
That ransomed me?

That for a wilful 
Outcast such as I,
The Father planned, 
The Saviour bled and died;
Redemption for 
A worthless slave to buy,
Who long had law 
And grace defied.

And now He takes me 
To His heart, a son,
He asks me not 
To fill a servant's place;
The ""far-off country"" 
Wand'rings all are done,
Wide open are 
His arms of grace.";� Public Domain
255;When The Saints March In;Eb;"I'm a pilgrim and a stranger
Wand'ring through this world of sin,
On my way to that fair city,
When the Saints go marching in.

CHORUS
When the saints go marching in,
When the saints go marching in,
Lord, I want to be in that number
When the saints go marching in.

Oh, I know I'll see my Saviour 
If my life is free from sin,
Heaven's doors will open for me
When the Saints go marching in.

When we gather 'round the Throne
And the gates are closed within,
I'll be shouting ""Glory, Glory""
When the Saints go marching in.

I'm waiting for the chariot
To swing low and I'll step in,
On the clouds I'll ride to Heaven
When the Saints go marching in.";� Public Domain
256;The Day Of Redemption;F;"Nations are breaking, 
Israel's awaking,
The signs that the prophets 
     foretold;
The Gentile days numbered, 
With horrors encumbered;
Eternity soon will unfold.

CHORUS
The day of redemption is here,
Men's hearts are failing for fear;
Be filled with the Spirit, 
Your lamps trimmed and clear,
Look up! Your redemption is here.

The fig tree is growing; 
Jerusalem's restoring
Her national life, long dethroned;
Today she is calling, 
Her latter rain's falling,
""Return, Oh dispersed, to your own.""

Heaven's powers are shaking, 
And many are mistaking
God's meaning to be of the sky;
God's Church is the power
That's shaking this hour:
The day of redemption is nigh.

False prophets are lying, 
God's Truth they're denying,
That Jesus the Christ is our God;
Though this generation 
Spurns God's revelation,
We'll walk where the apostles 
     have trod.";� Public Domain
257;Oh My Loving Brother;F;"Oh the judgment day is coming
What an awful day 'twill be,
Christ forever is my refuge
Rock of ages cleft for me.

CHORUS
Oh, my loving brother,
When the world's on fire,
Don't you want God's bosom
To be your pillow,
Hide me over in the rock of ages
Rock of ages cleft for me.

At the sounding of the trumpet,
At the dawning of the day,
Worldly pleasures with their treasures,
Shall forever pass away.

Poor lost sinners will be crying,
For the home they'll never see,
But the ransomed will be singing
Rock of ages, cleft for me.";� Public Domain
258;Lights Of That City;F;"John tells of a city, 
That he saw coming down,
Where no sorrow or death will be known,
That someday we could go there
Through His marvelous grace,
Forever live in that heavenly home.

CHORUS
I can almost see the lights of that city,
I see them gathering, all around
The great white throne;
With faith in my Saviour,
And His wonderful love,
Oh, I can almost see the lights of home.

And sometimes when I'm burdened,
And my cross seems hard to bear.
And old Satan, he tries to dim my view,
Well I just look unto Jesus,
He is standing close by,
Then once again, 
His great light shines through.";� Public Domain
